target,source,features,model,H,seed,k,auc_ceiling_within_lco,auc_ceiling_full_lfp,auc_lco_holdout_before,n_cal_cells,n_test_cells,arm,method,auc_pooled,auc_percell_mean,auc_percell_std,ece,brier,tie_delta_mean,tie_delta_max,auc_zeroshot,recovery_ratio,retrain_proximity,delong_p_vs_zeroshot,auc_lco_holdout_after,rank_corr
severson,nasa,no_soh,lightgbm,20,456,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,temp,0.47766534143418615,,,0.5569464466426828,0.33288890950772787,0.0,0.0,0.47766534143418615,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,no_soh,lightgbm,20,789,20,0.8857535979700859,0.9998930575604605,1.0,20,121,zeroshot,raw,0.4793736539494766,0.4870654926156276,0.16902300288023694,0.9333245666605348,0.8938938232963837,,,0.4793736539494766,,,,,
severson,nasa,no_soh,lightgbm,20,789,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_b,warmstart,0.8582684587567562,0.929478624718309,0.1180948113321946,0.017712030402232258,0.017661423900542466,,,0.4793736539494766,0.9323659062959666,0.72791677347431,0.0,1.0,
severson,nasa,no_soh,lightgbm,20,789,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,iso,0.4890853544878776,,,0.009299833609320027,0.021576782908238834,0.00971170053840098,0.00971170053840098,0.4793736539494766,0.02389808030956483,0.018657710876920794,2.064747152534793e-45,,0.981645647202189
severson,nasa,no_soh,lightgbm,20,789,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,platt,0.5206263460505235,,,0.007581693198557102,0.02145373264821719,0.04125269210104687,0.04125269210104687,0.4793736539494766,0.10151261819888131,0.07925293815151901,0.00015003164954039138,,-0.9999999999999999
severson,nasa,no_soh,lightgbm,20,789,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,temp,0.4793736539494766,,,0.5578895557287205,0.3329909963622119,0.0,0.0,0.4793736539494766,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,no_soh,lightgbm,20,101112,20,0.8857535979700859,0.9998930575604605,1.0,20,121,zeroshot,raw,0.47513187514130234,0.4880633821726436,0.17210471020722362,0.9325931837826854,0.8934145615174997,,,0.47513187514130234,,,,,
severson,nasa,no_soh,lightgbm,20,101112,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_b,warmstart,0.7543851528193366,0.9189076524803141,0.17118099715337848,0.025772634237948417,0.0247947095519835,,,0.47513187514130234,0.680074292597701,0.5321530765493586,0.0,0.9908496732026144,
severson,nasa,no_soh,lightgbm,20,101112,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,iso,0.47603176843846806,,,0.014162127740087748,0.022661322724670693,0.0008998932971657214,0.0008998932971657214,0.47513187514130234,0.0021915384577472752,0.001714862545695925,0.5371978946013592,,0.9586118067104498
severson,nasa,no_soh,lightgbm,20,101112,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,platt,0.5248681248586976,,,0.013907641824987814,0.022531483561713382,0.049736249717395264,0.049736249717395264,0.47513187514130234,0.12112425366773333,0.0947788277481011,3.8978607953997874e-06,,-1.0
severson,nasa,no_soh,lightgbm,20,101112,20,0.8857535979700859,0.9998930575604605,1.0,20,121,arm_a,temp,0.47513187514130234,,,0.5569673579328562,0.332904582746037,0.0,0.0,0.47513187514130234,0.0,0.0,1.0,,1.0
severson,nasa,no_soh,lightgbm,20,42,40,0.8857535979700859,0.9998930575604605,1.0,40,101,zeroshot,raw,0.4681818094560104,0.49777251397627503,0.17719732418311773,0.9328072031633282,0.8934351128833931,,,0.4681818094560104,,,,,
severson,nasa,no_soh,lightgbm,20,42,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_b,warmstart,0.8994411787217472,0.9893941661927695,0.015592811910678255,0.01448909594764119,0.01520113426166469,,,0.4681818094560104,1.032778988255812,0.8110781383752476,0.0,1.0,
severson,nasa,no_soh,lightgbm,20,42,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,iso,0.4686533535159579,,,0.00512472077201984,0.021924180140018814,0.00047154405994748183,0.00047154405994748183,0.4681818094560104,0.0011292526768282552,0.000886842363460498,0.7897414449947111,,0.923658780461875
severson,nasa,no_soh,lightgbm,20,42,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,platt,0.5318181905439897,,,0.0055531040678452465,0.021846998397116457,0.06363638108797931,0.06363638108797931,0.4681818094560104,0.15239626535697887,0.11968221720876307,8.034084027015943e-08,,-1.0
severson,nasa,no_soh,lightgbm,20,42,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,temp,0.4681818094560104,,,0.5575942950681836,0.3330796242473267,0.0,0.0,0.4681818094560104,0.0,0.0,1.0,,1.0
severson,nasa,no_soh,lightgbm,20,123,40,0.8857535979700859,0.9998930575604605,1.0,40,101,zeroshot,raw,0.4487352771066305,0.5029930261106715,0.15203520229606757,0.9318573418565307,0.8942398366865681,,,0.4487352771066305,,,,,
severson,nasa,no_soh,lightgbm,20,123,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_b,warmstart,0.825664181814876,0.9912511141267074,0.01141227841003475,0.01566894611408526,0.01653466935591747,,,0.4487352771066305,0.8625013797213673,0.683885664097634,0.0,1.0,
severson,nasa,no_soh,lightgbm,20,123,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,iso,0.45808150948998605,,,0.013480534484741073,0.02487631317290231,0.009346232383355524,0.009346232383355524,0.4487352771066305,0.0213863628529105,0.016957453409547667,1.9810116933205787e-17,,0.9792888094116782
severson,nasa,no_soh,lightgbm,20,123,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,platt,0.5512647228933695,,,0.014767135027186585,0.02479967358531698,0.10252944578673895,0.10252944578673895,0.4487352771066305,0.23461132152117226,0.18602558001143513,1.29304270689888e-19,,-1.0
severson,nasa,no_soh,lightgbm,20,123,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,temp,0.4487352771066305,,,0.5553567332572363,0.33341925154266094,0.0,0.0,0.4487352771066305,0.0,0.0,1.0,,1.0
severson,nasa,no_soh,lightgbm,20,456,40,0.8857535979700859,0.9998930575604605,1.0,40,101,zeroshot,raw,0.45975163319891194,0.4885104379826014,0.17579282719412548,0.933745627224439,0.8956877238690256,,,0.45975163319891194,,,,,
severson,nasa,no_soh,lightgbm,20,456,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_b,warmstart,0.8179461636893273,0.9375944631203812,0.10154833557328578,0.01693742653303486,0.017099946522873593,,,0.45975163319891194,0.840828353180997,0.6631495277626672,0.0,1.0,
severson,nasa,no_soh,lightgbm,20,456,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,iso,0.45790570717558693,,,0.010935961347722081,0.023236044472866917,0.0018459260233250063,0.0018459260233250063,0.45975163319891194,-0.004333139694124513,-0.003417486495332043,0.07659153879617071,,0.9721194578458073
severson,nasa,no_soh,lightgbm,20,456,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,platt,0.540248366801088,,,0.010619317501943277,0.023123551461679045,0.08049673360217607,0.08049673360217607,0.45975163319891194,0.18895859704641202,0.14902899494761737,4.1647066968410767e-13,,-1.0
severson,nasa,no_soh,lightgbm,20,456,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,temp,0.45975163319891194,,,0.5565310183518544,0.3330628351901027,0.0,0.0,0.45975163319891194,0.0,0.0,1.0,,1.0
severson,nasa,no_soh,lightgbm,20,789,40,0.8857535979700859,0.9998930575604605,1.0,40,101,zeroshot,raw,0.6042039660691864,0.4814761951265756,0.20078925491799463,0.9436772635746653,0.9029827131047711,,,0.6042039660691864,,,,,
severson,nasa,no_soh,lightgbm,20,789,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_b,warmstart,0.9445615111466041,0.987335542397551,0.021351998622249246,0.02244971204010833,0.018915652515063965,,,0.6042039660691864,1.2088722786795103,0.8601640843690618,0.0,0.9869281045751634,
severson,nasa,no_soh,lightgbm,20,789,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,iso,0.5253686484172213,,,0.034001770763866554,0.012529551978299913,0.07883531765196505,0.07883531765196505,0.6042039660691864,-0.28000504607199656,-0.1992355092601878,3.8102603508308775e-29,,0.45245549143386804
severson,nasa,no_soh,lightgbm,20,789,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,platt,0.39579603393081375,,,0.034758753704248455,0.012779018245908096,0.2084079321383726,0.2084079321383726,0.6042039660691864,-0.7402173845204262,-0.5266961779333471,1.733127408441994e-44,,-1.0
severson,nasa,no_soh,lightgbm,20,789,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,temp,0.6042039660691864,,,0.5680745140408225,0.3342976139575333,0.0,0.0,0.6042039660691864,0.0,0.0,1.0,,1.0
severson,nasa,no_soh,lightgbm,20,101112,40,0.8857535979700859,0.9998930575604605,1.0,40,101,zeroshot,raw,0.4633662157339713,0.49280627629043294,0.15976621284765713,0.9311338661689219,0.8912637595458212,,,0.4633662157339713,,,,,
severson,nasa,no_soh,lightgbm,20,101112,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_b,warmstart,0.7533005999458324,0.9829079865004436,0.042647357344371715,0.014440343367781956,0.015509590196605387,,,0.4633662157339713,0.6864181943053114,0.540391200605812,0.0,0.9986928104575163,
severson,nasa,no_soh,lightgbm,20,101112,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,iso,0.47598991415946695,,,0.009037774764048696,0.022773749774995532,0.012623698425495655,0.012623698425495655,0.4633662157339713,0.02988654244041553,0.02352854962954139,1.7630533097079189e-84,,0.9885015792978226
severson,nasa,no_soh,lightgbm,20,101112,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,platt,0.5366337842660287,,,0.00795195421635003,0.022685583446939595,0.0732675685320574,0.0732675685320574,0.4633662157339713,0.1734605994719341,0.13655899914090758,2.0343391035901705e-10,,-0.9999999999999999
severson,nasa,no_soh,lightgbm,20,101112,40,0.8857535979700859,0.9998930575604605,1.0,40,101,arm_a,temp,0.4633662157339713,,,0.5563577835914684,0.33254719009923,0.0,0.0,0.4633662157339713,0.0,0.0,1.0,,0.9999999999999999
severson,nasa,no_soh,random_forest,20,0,0,0.8667327871852877,0.9978946336184621,0.9594771241830066,0,141,zeroshot,raw,0.720257466722546,,,0.5318757666307349,0.3042274963578113,,,0.720257466722546,,,,,
severson,nasa,no_soh,random_forest,20,0,-1,0.8667327871852877,0.9978946336184621,0.9594771241830066,141,141,retrain_lfp,full,0.9978946336184621,,,0.010521796142871794,0.006628184635178749,,,0.720257466722546,,,,,
severson,nasa,no_soh,random_forest,20,123,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,zeroshot,raw,0.7162450208232898,0.8538079140481503,0.14005063966825326,0.5319206464776407,0.304528741458699,,,0.7162450208232898,,,,,
severson,nasa,no_soh,random_forest,20,123,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,arm_b,warmstart,0.7326505078604783,0.8623099185864916,0.21335886080939692,0.01622080233406273,0.016328290007293945,,,0.7162450208232898,0.1090154198828702,0.058247859368154874,4.7496122202265126e-05,0.15620915032679739,
severson,nasa,no_soh,random_forest,20,123,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,arm_a,iso,0.6018993317052925,,,0.02680878012549406,0.02283785349987249,0.11434568911799725,0.11434568911799725,0.7162450208232898,-0.7598337850462809,-0.40598560737647577,0.0,,0.577123713969907
severson,nasa,no_soh,random_forest,20,123,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,arm_a,platt,0.7162450208232898,,,0.022703991059845097,0.024005202749176318,0.0,0.0,0.7162450208232898,0.0,0.0,1.0,,0.9999999999897563
severson,nasa,no_soh,random_forest,20,123,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,arm_a,temp,0.7162450208232898,,,0.48433008380782666,0.2550356448273351,0.0,0.0,0.7162450208232898,0.0,0.0,1.0,,0.9999999999959115
severson,nasa,no_soh,random_forest,20,456,5,0.8667327871852877,0.9978946336184621,0.9594771241830066,5,136,zeroshot,raw,0.7199927899286372,0.8538010891374913,0.1420126179709579,0.5306949270867205,0.3030922563486142,,,0.7199927899286372,,,,,
