target,source,features,model,H,seed,k,arm,method,auc_pooled,auc_percell_mean,auc_percell_std,ece,brier,tie_delta_mean,tie_delta_max,auc_zeroshot,auc_ceiling_within_lco,auc_ceiling_full_lfp,recovery_ratio,retrain_proximity,delong_p_vs_zeroshot,auc_lco_holdout_before,auc_lco_holdout_after,n_cal_cells,n_test_cells,rank_corr
severson,nasa,with_soh,xgboost,20,456,5,arm_a,temp,0.8781734133010206,,,0.518379610370725,0.2880483545636623,0.0,0.0,0.8781734133010206,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,20,789,5,zeroshot,raw,0.8818791165091864,0.9946688297195786,0.019307659990725,0.7916425203823731,0.6546915769577026,,,0.8818791165091864,0.8989553798325277,0.9998805171597472,,,,1.0,,5,136,
severson,nasa,with_soh,xgboost,20,789,5,arm_b,warmstart,0.8929189134039676,0.997999163105317,0.005721532198476,0.0181927101674162,0.0201235841959714,,,0.8818791165091864,0.8989553798325277,0.9998805171597472,0.6464995699434444,0.0935564902951745,2.811565192774271e-12,1.0,1.0,5,136,
severson,nasa,with_soh,xgboost,20,789,5,arm_a,iso,0.7580337536109458,,,0.0107379801035476,0.0115414820611476,0.1238453628982405,0.1238453628982405,0.8818791165091864,0.8989553798325277,0.9998805171597472,-7.252486129618173,-1.049524515941854,3.935698738584384e-214,1.0,,5,136,0.1996522888766692
severson,nasa,with_soh,xgboost,20,789,5,arm_a,platt,0.8814313912216115,,,0.0107921125999876,0.0114633031189441,0.0004477252875748,0.0004477252875748,0.8818791165091864,0.8989553798325277,0.9998805171597472,-0.0262191604273794,-0.0037942370608016,0.0329177572025587,1.0,,5,136,0.9624069737331948
severson,nasa,with_soh,xgboost,20,789,5,arm_a,temp,0.8818791165091864,,,0.5180422447769759,0.2879363106535378,0.0,0.0,0.8818791165091864,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,20,101112,5,zeroshot,raw,0.988252217597784,0.9959398159168176,0.017892281273548,0.7992106726731454,0.6604677438735962,,,0.988252217597784,0.8989553798325277,0.9998805171597472,,,,1.0,,5,136,
severson,nasa,with_soh,xgboost,20,101112,5,arm_b,warmstart,0.8484062186991974,0.985364259027754,0.0622319950827245,0.1369675213635998,0.1355762332677841,,,0.988252217597784,0.8989553798325277,0.9998805171597472,,-12.02634986769976,0.0,1.0,1.0,5,136,
severson,nasa,with_soh,xgboost,20,101112,5,arm_a,iso,0.979749041514688,,,0.1819109991614316,0.0586347430944442,0.0085031760830961,0.0085031760830961,0.988252217597784,0.8989553798325277,0.9998805171597472,,-0.7312484544955009,1.3073498158057049e-33,1.0,,5,136,0.9672927519698022
severson,nasa,with_soh,xgboost,20,101112,5,arm_a,platt,0.988252217597784,,,0.1876521528253589,0.0500408634543418,0.0,0.0,0.988252217597784,0.8989553798325277,0.9998805171597472,,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,20,101112,5,arm_a,temp,0.988252217597784,,,0.5252102958802235,0.2886520087137236,0.0,0.0,0.988252217597784,0.8989553798325277,0.9998805171597472,,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,20,42,10,zeroshot,raw,0.878446794487151,0.9951875042335696,0.0193981562133019,0.7929233540781894,0.6561870574951172,,,0.878446794487151,0.8989553798325277,0.9998805171597472,,,,1.0,,10,131,
severson,nasa,with_soh,xgboost,20,42,10,arm_b,warmstart,0.9295067567993224,0.9956136304684892,0.0212930759626717,0.0127045069349927,0.0132219642400741,,,0.878446794487151,0.8989553798325277,0.9998805171597472,2.489687194523236,0.4204759698410689,1.432551653224945e-112,1.0,1.0,10,131,
severson,nasa,with_soh,xgboost,20,42,10,arm_a,iso,0.8445246616678714,,,0.0067144702751998,0.0110229067504405,0.0339221328192795,0.0339221328192795,0.878446794487151,0.8989553798325277,0.9998805171597472,-1.6540454764680654,-0.2793468904081845,1.6134722147516934e-64,1.0,,10,131,0.7322064652044138
severson,nasa,with_soh,xgboost,20,42,10,arm_a,platt,0.878446794487151,,,0.0103818127660957,0.0124980499967932,0.0,0.0,0.878446794487151,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,42,10,arm_a,temp,0.878446794487151,,,0.5182266509174923,0.2880873388845248,0.0,0.0,0.878446794487151,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,123,10,zeroshot,raw,0.8766266795383285,0.9945382292489072,0.0195430643283978,0.7942215191078692,0.6579762101173401,,,0.8766266795383285,0.8989553798325277,0.9998805171597472,,,,1.0,,10,131,
severson,nasa,with_soh,xgboost,20,123,10,arm_b,warmstart,0.8882877292410959,0.9994674837712404,0.0027479503355171,0.0111356163711971,0.0113482428714632,,,0.8766266795383285,0.8989553798325277,0.9998805171597472,0.5222448933042833,0.0946100334708033,6.596830166288424e-11,1.0,1.0,10,131,
severson,nasa,with_soh,xgboost,20,123,10,arm_a,iso,0.8110289995446738,,,0.0091912553134969,0.0113862389698624,0.0655976799936547,0.0655976799936547,0.8766266795383285,0.8989553798325277,0.9998805171597472,-2.937819001077122,-0.5322161261634859,4.3127138310772514e-110,1.0,,10,131,0.3543284876688743
severson,nasa,with_soh,xgboost,20,123,10,arm_a,platt,0.8766266795383285,,,0.0118884309593307,0.0118537787348032,0.0,0.0,0.8766266795383285,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,0.9999980602439658
severson,nasa,with_soh,xgboost,20,123,10,arm_a,temp,0.8766266795383285,,,0.5181157143792525,0.2882857342467908,0.0,0.0,0.8766266795383285,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,456,10,zeroshot,raw,0.8757621517975878,0.9944046402954244,0.0197882065682186,0.7916101942619422,0.6550102829933167,,,0.8757621517975878,0.8989553798325277,0.9998805171597472,,,,1.0,,10,131,
severson,nasa,with_soh,xgboost,20,456,10,arm_b,warmstart,0.8138479693167375,0.993588157480866,0.0375314492360958,0.0084731378784976,0.0096450932323932,,,0.8757621517975878,0.8989553798325277,0.9998805171597472,-2.669493974171178,-0.4988317587022165,3.0674850793383984e-80,1.0,0.9973856209150326,10,131,
severson,nasa,with_soh,xgboost,20,456,10,arm_a,iso,0.8070921754768122,,,0.0089324225331085,0.0115225268527865,0.0686699763207755,0.0686699763207755,0.8757621517975878,0.8989553798325277,0.9998805171597472,-2.9607770085874265,-0.5532620101820268,1.8675773626492866e-116,1.0,,10,131,0.3552660647947623
severson,nasa,with_soh,xgboost,20,456,10,arm_a,platt,0.8757621517975879,,,0.0114952642141208,0.0121808666735887,1.1102230246251563e-16,1.1102230246251563e-16,0.8757621517975878,0.8989553798325277,0.9998805171597472,4.786841326928001e-15,8.944873076483782e-16,1.0,1.0,,10,131,0.9999999723247344
severson,nasa,with_soh,xgboost,20,456,10,arm_a,temp,0.8757621517975878,,,0.5179496984526681,0.2879779438801921,0.0,0.0,0.8757621517975878,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,789,10,zeroshot,raw,0.8760665145162704,0.994406754653634,0.0197887404010564,0.796244349710069,0.6600551009178162,,,0.8760665145162704,0.8989553798325277,0.9998805171597472,,,,1.0,,10,131,
severson,nasa,with_soh,xgboost,20,789,10,arm_b,warmstart,0.8187787023364049,0.9936249560482489,0.0374537565730435,0.0084018624112157,0.0102229211479425,,,0.8760665145162704,0.8989553798325277,0.9998805171597472,-2.502868158308201,-0.462692514228993,2.316702071269385e-98,1.0,0.9973856209150328,10,131,
severson,nasa,with_soh,xgboost,20,789,10,arm_a,iso,0.8067395034195479,,,0.0094806494963529,0.0120766265317797,0.0693270110967224,0.0693270110967224,0.8760665145162704,0.8989553798325277,0.9998805171597472,-3.028853118703153,-0.5599286802507311,3.3951242531281493e-118,1.0,,10,131,0.3533740188657633
severson,nasa,with_soh,xgboost,20,789,10,arm_a,platt,0.8760665145162705,,,0.0107176401243951,0.012374198064208,1.1102230246251563e-16,1.1102230246251563e-16,0.8760665145162704,0.8989553798325277,0.9998805171597472,4.850493937926209e-15,8.96686159013897e-16,1.0,1.0,,10,131,0.9999992031390312
severson,nasa,with_soh,xgboost,20,789,10,arm_a,temp,0.8760665145162704,,,0.5184747945692828,0.2885466046800505,0.0,0.0,0.8760665145162704,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,101112,10,zeroshot,raw,0.8778964356710713,0.99454234181322,0.0195441762343251,0.7902129113367573,0.6538406610488892,,,0.8778964356710713,0.8989553798325277,0.9998805171597472,,,,1.0,,10,131,
severson,nasa,with_soh,xgboost,20,101112,10,arm_b,warmstart,0.8326735185474267,0.9953624240859732,0.0231861081638661,0.0132293389388106,0.0134950140491127,,,0.8778964356710713,0.8989553798325277,0.9998805171597472,-2.147444657098004,-0.3707280209987307,5.545645831914377e-94,1.0,1.0,10,131,
severson,nasa,with_soh,xgboost,20,101112,10,arm_a,iso,0.8114717485390631,,,0.0088461283592794,0.0118043106049299,0.0664246871320082,0.0664246871320082,0.8778964356710713,0.8989553798325277,0.9998805171597472,-3.1542268512010003,-0.5445356994238192,1.5098328609944983e-114,1.0,,10,131,0.357778407113601
severson,nasa,with_soh,xgboost,20,101112,10,arm_a,platt,0.8778964356710713,,,0.0117282464190162,0.0125035801902413,0.0,0.0,0.8778964356710713,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,0.9999999798375374
severson,nasa,with_soh,xgboost,20,101112,10,arm_a,temp,0.8778964356710713,,,0.5169247827056278,0.2878330002769925,0.0,0.0,0.8778964356710713,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,10,131,1.0
severson,nasa,with_soh,xgboost,20,42,20,zeroshot,raw,0.8750594378018228,0.9941224915879237,0.0203091937857001,0.7896899277894122,0.6529622077941895,,,0.8750594378018228,0.8989553798325277,0.9998805171597472,,,,1.0,,20,121,
severson,nasa,with_soh,xgboost,20,42,20,arm_b,warmstart,0.8758551202509126,0.9965277713570636,0.0133753644020446,0.0132769906556504,0.0137650715187191,,,0.8750594378018228,0.8989553798325277,0.9998805171597472,0.0332978062998052,0.0063745839499445,0.734684056229644,1.0,0.9986928104575163,20,121,
severson,nasa,with_soh,xgboost,20,42,20,arm_a,iso,0.8027073814917065,,,0.0090917495894861,0.0118757188320159,0.0723520563101163,0.0723520563101163,0.8750594378018228,0.8989553798325277,0.9998805171597472,-3.0277967789320948,-0.5796461357512129,1.1546832174367885e-121,1.0,,20,121,0.3528817297967027
severson,nasa,with_soh,xgboost,20,42,20,arm_a,platt,0.8750594378018228,,,0.0123200264077786,0.0124931028112769,0.0,0.0,0.8750594378018228,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,0.999995736137762
severson,nasa,with_soh,xgboost,20,42,20,arm_a,temp,0.8750594378018228,,,0.5169199572586376,0.2877053586396524,0.0,0.0,0.8750594378018228,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,1.0
severson,nasa,with_soh,xgboost,20,123,20,zeroshot,raw,0.8741151985601963,0.9943971561313684,0.0197861580854071,0.7945039515319209,0.6588186621665955,,,0.8741151985601963,0.8989553798325277,0.9998805171597472,,,,1.0,,20,121,
severson,nasa,with_soh,xgboost,20,123,20,arm_b,warmstart,0.803572548342784,0.9830302305530202,0.1003581361753866,0.012856859938017,0.0122459875419735,,,0.8741151985601963,0.8989553798325277,0.9998805171597472,-2.8398605245279374,-0.560907021132169,2.2450528978928428e-59,1.0,0.992156862745098,20,121,
severson,nasa,with_soh,xgboost,20,123,20,arm_a,iso,0.8072490328502413,,,0.0125479910423532,0.0128721361979842,0.0668661657099549,0.0668661657099549,0.8741151985601963,0.8989553798325277,0.9998805171597472,-2.6918549819294064,-0.531674124906115,8.254801132227896e-111,1.0,,20,121,0.3571319408436301
severson,nasa,with_soh,xgboost,20,123,20,arm_a,platt,0.8741151985601963,,,0.0134760988737254,0.0132473167032003,0.0,0.0,0.8741151985601963,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,0.999999013447168
severson,nasa,with_soh,xgboost,20,123,20,arm_a,temp,0.8741151985601963,,,0.51679130983604,0.2883313834230065,0.0,0.0,0.8741151985601963,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,1.0
severson,nasa,with_soh,xgboost,20,456,20,zeroshot,raw,0.874474831236875,0.9940760678582508,0.0202968782181781,0.7874791447641581,0.6504493355751038,,,0.874474831236875,0.8989553798325277,0.9998805171597472,,,,1.0,,20,121,
severson,nasa,with_soh,xgboost,20,456,20,arm_b,warmstart,0.8105742588605385,0.9951542501195082,0.0280529212420259,0.0094643211034288,0.0100339781492948,,,0.874474831236875,0.8989553798325277,0.9998805171597472,-2.610259003251421,-0.5095508381943468,3.2737720730375807e-107,1.0,0.9986928104575163,20,121,
severson,nasa,with_soh,xgboost,20,456,20,arm_a,iso,0.8000834172637694,,,0.0106362727787751,0.0124193727970123,0.0743914139731055,0.0743914139731055,0.874474831236875,0.8989553798325277,0.9998805171597472,-3.038796850586756,-0.5932060689724887,1.1788750871132488e-124,1.0,,20,121,0.3498430890248267
severson,nasa,with_soh,xgboost,20,456,20,arm_a,platt,0.8744748312368751,,,0.0128243836429005,0.0129077294841408,1.1102230246251563e-16,1.1102230246251563e-16,0.874474831236875,0.8989553798325277,0.9998805171597472,4.535123141898504e-15,8.853051729312922e-16,1.0,1.0,,20,121,0.999985506323568
severson,nasa,with_soh,xgboost,20,456,20,arm_a,temp,0.874474831236875,,,0.5160545616358883,0.2874181138802542,0.0,0.0,0.874474831236875,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,1.0
severson,nasa,with_soh,xgboost,20,789,20,zeroshot,raw,0.8705417729848944,0.9939506138390148,0.0205805114891702,0.7903156217587839,0.6538256406784058,,,0.8705417729848944,0.8989553798325277,0.9998805171597472,,,,1.0,,20,121,
severson,nasa,with_soh,xgboost,20,789,20,arm_b,warmstart,0.8520360160215955,0.9932423885013943,0.0371592381770197,0.0138986556546403,0.0140946926549077,,,0.8705417729848944,0.8989553798325277,0.9998805171597472,-0.6512991139257763,-0.1430797637734988,5.031628283449872e-10,1.0,1.0,20,121,
severson,nasa,with_soh,xgboost,20,789,20,arm_a,iso,0.7987488951742734,,,0.0084946885378054,0.0118877822533249,0.071792877810621,0.071792877810621,0.8705417729848944,0.8989553798325277,0.9998805171597472,-2.526707650866263,-0.5550763483025972,1.4654661513462922e-119,1.0,,20,121,0.4196346345101377
severson,nasa,with_soh,xgboost,20,789,20,arm_a,platt,0.8705417729848945,,,0.0120313092133422,0.0125102810561656,1.1102230246251563e-16,1.1102230246251563e-16,0.8705417729848944,0.8989553798325277,0.9998805171597472,3.907363928059816e-15,8.583839527034908e-16,1.0,1.0,,20,121,0.9999962946378216
severson,nasa,with_soh,xgboost,20,789,20,arm_a,temp,0.8705417729848944,,,0.5173060582586991,0.287842818434437,0.0,0.0,0.8705417729848944,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,1.0
severson,nasa,with_soh,xgboost,20,101112,20,zeroshot,raw,0.8756173395992234,0.9942418563434188,0.0200369679910822,0.7894798803426365,0.6531231999397278,,,0.8756173395992234,0.8989553798325277,0.9998805171597472,,,,1.0,,20,121,
severson,nasa,with_soh,xgboost,20,101112,20,arm_b,warmstart,0.8773657432943349,0.99246488223085,0.0422773451391536,0.0130971388747372,0.0134059870615601,,,0.8756173395992234,0.8989553798325277,0.9998805171597472,0.0749164744611456,0.0140701672807292,0.5403002410443851,1.0,0.9973856209150326,20,121,
severson,nasa,with_soh,xgboost,20,101112,20,arm_a,iso,0.8045772542945842,,,0.0095287687599472,0.0122206266969442,0.0710400853046392,0.0710400853046392,0.8756173395992234,0.8989553798325277,0.9998805171597472,-3.0439610436210565,-0.5716905578890286,1.3376690906520558e-120,1.0,,20,121,0.3552869828882835
severson,nasa,with_soh,xgboost,20,101112,20,arm_a,platt,0.8756173395992235,,,0.0125818918358666,0.0128020420670509,1.1102230246251563e-16,1.1102230246251563e-16,0.8756173395992234,0.8989553798325277,0.9998805171597472,4.757139046494673e-15,8.934449017162869e-16,1.0,1.0,,20,121,0.999995766265014
severson,nasa,with_soh,xgboost,20,101112,20,arm_a,temp,0.8756173395992234,,,0.5163690178388166,0.287728753899435,0.0,0.0,0.8756173395992234,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,20,121,1.0
severson,nasa,with_soh,xgboost,20,42,40,zeroshot,raw,0.8488508902102877,0.9935037726548024,0.0224748138857819,0.7895566939855353,0.6535267233848572,,,0.8488508902102877,0.8989553798325277,0.9998805171597472,,,,1.0,,40,101,
severson,nasa,with_soh,xgboost,20,42,40,arm_b,warmstart,0.8968763654481791,0.9942837691265553,0.0283607860802106,0.010355121419024,0.0107051525264978,,,0.8488508902102877,0.8989553798325277,0.9998805171597472,0.9585064252720013,0.3179871142366167,9.076491565184884e-85,1.0,0.9934640522875816,40,101,
severson,nasa,with_soh,xgboost,20,42,40,arm_a,iso,0.8112162464925631,,,0.0108342539988787,0.0131992483511567,0.0376346437177246,0.0376346437177246,0.8488508902102877,0.8989553798325277,0.9998805171597472,-0.7511231828019587,-0.2491871593533015,5.492709181909739e-59,1.0,,40,101,0.740702091342648
severson,nasa,with_soh,xgboost,20,42,40,arm_a,platt,0.8488508902102877,,,0.0134022937971956,0.0141617450863122,0.0,0.0,0.8488508902102877,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,0.9999999996608018
severson,nasa,with_soh,xgboost,20,42,40,arm_a,temp,0.8488508902102877,,,0.5168223492133958,0.2878393574666386,0.0,0.0,0.8488508902102877,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,123,40,zeroshot,raw,0.8561604464228156,0.9933281798294434,0.0214527938609997,0.7910083076816612,0.6561622023582458,,,0.8561604464228156,0.8989553798325277,0.9998805171597472,,,,1.0,,40,101,
severson,nasa,with_soh,xgboost,20,123,40,arm_b,warmstart,0.9094938058022886,0.9949678558360174,0.0270033862234011,0.0115323286115379,0.0118099777027964,,,0.8561604464228156,0.8989553798325277,0.9998805171597472,1.2462540569666878,0.3710919366098527,5.2740081328578734e-105,1.0,0.9973856209150328,40,101,
severson,nasa,with_soh,xgboost,20,123,40,arm_a,iso,0.7846257913581013,,,0.011481343167636,0.0142173124477267,0.0715346550647143,0.0715346550647143,0.8561604464228156,0.8989553798325277,0.9998805171597472,-1.6715683228164562,-0.4977360134733931,3.411835290881368e-109,1.0,,40,101,0.4289641564887924
severson,nasa,with_soh,xgboost,20,123,40,arm_a,platt,0.8561604464228159,,,0.0146956910349421,0.0148417903110384,2.220446049250313e-16,2.220446049250313e-16,0.8561604464228156,0.8989553798325277,0.9998805171597472,5.188572273245774e-15,1.5449797915245034e-15,1.0,1.0,,40,101,0.999998253320958
severson,nasa,with_soh,xgboost,20,123,40,arm_a,temp,0.8561604464228156,,,0.514550867926062,0.2880458248941798,0.0,0.0,0.8561604464228156,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,456,40,zeroshot,raw,0.8631378197337874,0.9934303365833752,0.0218151937018659,0.7961078493597844,0.6607270836830139,,,0.8631378197337874,0.8989553798325277,0.9998805171597472,,,,1.0,,40,101,
severson,nasa,with_soh,xgboost,20,456,40,arm_b,warmstart,0.8627607986424393,0.9980552626216174,0.0089170609732155,0.0134788075801744,0.0138662531971931,,,0.8631378197337874,0.8989553798325277,0.9998805171597472,-0.0105261522646665,-0.0027571570434488,0.8474353320509402,1.0,0.996078431372549,40,101,
severson,nasa,with_soh,xgboost,20,456,40,arm_a,iso,0.8177388277613877,,,0.0094491397153977,0.0130477827042341,0.0453989919723997,0.0453989919723997,0.8631378197337874,0.8989553798325277,0.9998805171597472,-1.267506548387042,-0.3320030453325036,3.1841313847889666e-82,1.0,,40,101,0.7202088435648292
severson,nasa,with_soh,xgboost,20,456,40,arm_a,platt,0.8631378197337874,,,0.0125795900331969,0.0147612411528825,0.0,0.0,0.8631378197337874,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,456,40,arm_a,temp,0.8631378197337874,,,0.5165296518513953,0.2885689587963826,0.0,0.0,0.8631378197337874,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,789,40,zeroshot,raw,0.9957743813521578,0.99510741313009,0.0221629740157988,0.8017130995996423,0.6621814966201782,,,0.9957743813521578,0.8989553798325277,0.9998805171597472,,,,1.0,,40,101,
severson,nasa,with_soh,xgboost,20,789,40,arm_b,warmstart,0.9864203104613491,0.9994251005690452,0.0016910082466106,0.0144953456769658,0.0114329922944307,,,0.9957743813521578,0.8989553798325277,0.9998805171597472,,-2.278071483539213,1.993609124006908e-17,1.0,0.9973856209150328,40,101,
severson,nasa,with_soh,xgboost,20,789,40,arm_a,iso,0.9963766636922968,,,0.0282818991118759,0.0044463672675192,0.000602282340139,0.000602282340139,0.9957743813521578,0.8989553798325277,0.9998805171597472,,0.1466786215462829,0.0152431087957895,1.0,,40,101,0.966870260160582
severson,nasa,with_soh,xgboost,20,789,40,arm_a,platt,0.9957743813521578,,,0.0372265145282115,0.0087713627144694,0.0,0.0,0.9957743813521578,0.8989553798325277,0.9998805171597472,,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,789,40,arm_a,temp,0.9957743813521578,,,0.5277029510581158,0.2889442102507416,0.0,0.0,0.9957743813521578,0.8989553798325277,0.9998805171597472,,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,101112,40,zeroshot,raw,0.8538500397959787,0.9926972471706792,0.0224812112500469,0.7867228110952751,0.6505393981933594,,,0.8538500397959787,0.8989553798325277,0.9998805171597472,,,,1.0,,40,101,
severson,nasa,with_soh,xgboost,20,101112,40,arm_b,warmstart,0.8116979770418491,0.9885001330444088,0.0594342559666408,0.0109365458512237,0.0115783922374248,,,0.8538500397959787,0.8989553798325277,0.9998805171597472,-0.9345248859663556,-0.2886525026493406,1.3487540181615565e-37,1.0,0.9973856209150328,40,101,
severson,nasa,with_soh,xgboost,20,101112,40,arm_a,iso,0.7690982118941302,,,0.0128793414433491,0.0141977202147245,0.0847518279018485,0.0847518279018485,0.8538500397959787,0.8989553798325277,0.9998805171597472,-1.87897547902696,-0.5803708200633213,1.4374656638736296e-129,1.0,,40,101,0.3627520037427687
severson,nasa,with_soh,xgboost,20,101112,40,arm_a,platt,0.8538500397959787,,,0.0152535259400816,0.0153452288359403,0.0,0.0,0.8538500397959787,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,20,101112,40,arm_a,temp,0.8538500397959787,,,0.5157735441959922,0.2875374753667106,0.0,0.0,0.8538500397959787,0.8989553798325277,0.9998805171597472,0.0,0.0,1.0,1.0,,40,101,1.0
severson,nasa,with_soh,xgboost,30,42,5,zeroshot,raw,0.8859472105060497,0.9987265990950376,0.003427418272282,0.6501423943552461,0.4508704543113708,,,0.8859472105060497,0.9097654214901484,0.9998376327301656,,,,1.0,,5,136,
severson,nasa,with_soh,xgboost,30,42,5,arm_b,warmstart,0.8174191287947048,0.9972753028851394,0.0110989744388411,0.0112925368229905,0.0153566049411892,,,0.8859472105060497,0.9097654214901484,0.9998376327301656,-2.8771296785092253,-0.6017018847861848,8.715075926590706e-218,1.0,1.0,5,136,
severson,nasa,with_soh,xgboost,30,42,5,arm_a,iso,0.79622790099314,,,0.0109421497984859,0.0144696598872542,0.0897193095129097,0.0897193095129097,0.8859472105060497,0.9097654214901484,0.9998376327301656,-3.766836626512677,-0.7877686969704811,4.800698361168363e-168,1.0,,5,136,0.3058169743594503
severson,nasa,with_soh,xgboost,30,42,5,arm_a,platt,0.8859472105060497,,,0.0135543421170856,0.0148689392954111,0.0,0.0,0.8859472105060497,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,42,5,arm_a,temp,0.8859472105060497,,,0.4946941127852748,0.2674621457960762,0.0,0.0,0.8859472105060497,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,123,5,zeroshot,raw,0.8884060754444689,0.9989593721476964,0.0031894656422698,0.6522632804467329,0.4526731371879577,,,0.8884060754444689,0.9097654214901484,0.9998376327301656,,,,1.0,,5,136,
severson,nasa,with_soh,xgboost,30,123,5,arm_b,warmstart,0.8502427509391666,0.9985453412827217,0.0043724224768967,0.0115483616859503,0.0130321653559803,,,0.8884060754444689,0.9097654214901484,0.9998376327301656,-1.7867271977187609,-0.3424821965599592,2.607629156553246e-129,1.0,1.0,5,136,
severson,nasa,with_soh,xgboost,30,123,5,arm_a,iso,0.8804623633638465,,,0.0108085802461731,0.0182922631502151,0.0079437120806223,0.0079437120806223,0.8884060754444689,0.9097654214901484,0.9998376327301656,-0.3719080192639695,-0.071287813561249,3.3387175664414186e-21,1.0,,5,136,0.9677459131438062
severson,nasa,with_soh,xgboost,30,123,5,arm_a,platt,0.8884060754444689,,,0.0146098701517776,0.0165430270135402,0.0,0.0,0.8884060754444689,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,123,5,arm_a,temp,0.8884060754444689,,,0.4952527315651618,0.2676718110007586,0.0,0.0,0.8884060754444689,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,456,5,zeroshot,raw,0.8857729340514456,0.9987061344568584,0.0034701490349665,0.649605447733187,0.4498414099216461,,,0.8857729340514456,0.9097654214901484,0.9998376327301656,,,,1.0,,5,136,
severson,nasa,with_soh,xgboost,30,456,5,arm_b,warmstart,0.912224026475584,0.9982875352573486,0.0096506129415774,0.0141160082288604,0.0140116345137357,,,0.8857729340514456,0.9097654214901484,0.9998376327301656,1.1024739511364436,0.2318955183377253,5.424030203206929e-90,1.0,1.0,5,136,
severson,nasa,with_soh,xgboost,30,456,5,arm_a,iso,0.830176878378251,,,0.01030113952968,0.0141239054501056,0.0555960556731945,0.0555960556731945,0.8857729340514456,0.9097654214901484,0.9998376327301656,-2.3172276661698383,-0.4874080790743947,1.217959619632868e-112,1.0,,5,136,0.4227262283389249
severson,nasa,with_soh,xgboost,30,456,5,arm_a,platt,0.8857729340514456,,,0.0117005645511842,0.0150060355663299,0.0,0.0,0.8857729340514456,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,456,5,arm_a,temp,0.8857729340514456,,,0.4950817836091237,0.2673821028543911,0.0,0.0,0.8857729340514456,0.9097654214901484,0.9998376327301656,0.0,0.0,1.0,1.0,,5,136,1.0
severson,nasa,with_soh,xgboost,30,789,5,zeroshot,raw,0.8892207550744785,0.9987317865524572,0.0034291881036973,0.6483884189117647,0.4483441114425659,,,0.8892207550744785,0.9097654214901484,0.9998376327301656,,,,1.0,,5,136,
