source,target,H,feature_set,model,seed,raw_AUC,raw_Brier,raw_ECE10,raw_LogLoss,raw_PRAUC,raw_SensAtFPR10,raw_CalSlope,raw_CalIntercept,raw_AUC_lo,raw_AUC_hi,raw_AUC_percell_mean,raw_AUC_percell_std,raw_n_cells_valid,iso_AUC,iso_Brier,iso_ECE10,iso_LogLoss,iso_PRAUC,iso_SensAtFPR10,iso_CalSlope,iso_CalIntercept,iso_AUC_lo,iso_AUC_hi,iso_AUC_percell_mean,iso_AUC_percell_std,iso_n_cells_valid,platt_AUC,platt_Brier,platt_ECE10,platt_LogLoss,platt_PRAUC,platt_SensAtFPR10,platt_CalSlope,platt_CalIntercept,platt_AUC_lo,platt_AUC_hi,platt_AUC_percell_mean,platt_AUC_percell_std,platt_n_cells_valid,temp_AUC,temp_Brier,temp_ECE10,temp_LogLoss,temp_PRAUC,temp_SensAtFPR10,temp_CalSlope,temp_CalIntercept,temp_AUC_lo,temp_AUC_hi,temp_AUC_percell_mean,temp_AUC_percell_std,temp_n_cells_valid
nasa,oxford,50,common_with_soh,gru,1,0.7429251520761704,0.4163946913557997,0.4893215207620101,1.1313666592831684,0.38970538553607975,0.02631578947368421,1.8679496402639966,-3.9939576535449994,0.5181467181467182,0.8817610869007947,0.7634569757727652,0.26300256527598276,5,0.5619545093890506,0.33556409074992694,0.3707359515536916,0.8701712816256953,0.31447625391108425,0.10526315789473684,29.179043673941187,-19.021849161622782,,,0.4709361471861472,0.2026521360281041,5,0.7429251520761704,0.28799133226044016,0.3211029934283268,0.7705929326009998,0.38970538553607975,0.02631578947368421,10.97285995639474,-6.267589841017287,0.5181467181467182,0.8817610869007947,0.7634569757727652,0.26300256527598276,5,0.7429251520761704,0.25714323161649666,0.25216131585472634,0.7074530327259584,0.38970538553607975,0.02631578947368421,21.679714641434614,-3.9947955822357444,,,0.7634569757727652,0.26300256527598276,5
nasa,oxford,50,common_with_soh,gru,7,0.9801639777836552,0.13754283323039815,0.20499039053239607,0.4097125716860588,0.9548310486319842,0.9210526315789473,13.032176920558173,10.351778903409029,0.9694719471947195,0.9968741225303681,0.9888888888888889,0.024845199749997673,5,0.6552829939169532,0.44345059580634566,0.4934205373850735,1.135141419421477,0.3824789407891901,0.02631578947368421,-0.4728858567521734,-0.39175616216387005,,,0.66574008885851,0.12782361374816945,5,0.9801639777836552,0.2115529310928039,0.37410707382832376,0.615729539936079,0.9548310486319842,0.9210526315789473,44.384531531143914,-0.7938904876924561,0.9694719471947195,0.9968741225303681,0.9888888888888889,0.024845199749997673,5,0.9801639777836552,0.2017374849290961,0.15538012395162945,0.594950733629167,0.9548310486319842,0.9210526315789473,73.87084143367402,10.355642618476105,,,0.9888888888888889,0.024845199749997673,5
nasa,oxford,10,common_no_soh,gru,42,0.12291721766728378,0.6691221474831088,0.6273289979587902,3.5310428343814193,0.16977453315248836,0.0,-1.313811898380048,2.1196811935202877,0.013420724094881403,0.23888156159324717,0.10769921014657857,0.14261586882758695,5,0.20100502512562812,0.5824019040201642,0.49040753256190905,6.429673752661935,0.28044280442804426,0.0,-0.8825004410843926,0.2684926242823166,,,0.19683261183261186,0.03768835177166378,5,0.12291721766728378,0.34347536151832636,0.4480122885941197,0.8863286071368801,0.16977453315248836,0.0,-6.29172091568777,0.8909308669022433,0.013420724094881403,0.23888156159324717,0.10769921014657857,0.14261586882758695,5,0.12291721766728378,0.4393325809188427,0.5047652252915353,1.1286545676092326,0.16977453315248836,0.0,-6.120482299214666,2.1178576005911625,,,0.10769921014657857,0.14261586882758695,5
nasa,oxford,10,common_no_soh,gru,1,0.29962311557788945,0.7073294871254121,0.7114965735782276,3.2915383292915577,0.20366755779822854,0.0,-98.43596553862527,417.68261962483336,0.21598002496878904,0.3824848324980217,0.28555988455988457,0.11799566802548374,5,0.3601891034117958,0.4305423770989008,0.3582404628666964,3.759145032803326,0.2618600134741242,0.0,-11.6918365899332,0.5132531702123609,,,0.3505889154704945,0.04848167946719652,5,0.29962311557788945,0.22201056257377802,0.14825678780681795,0.636783524899535,0.20366755779822854,0.0,0.2665579236250658,-0.881226492700629,0.21598002496878904,0.3824848324980217,0.28555988455988457,0.11799566802548374,5,0.29962311557788945,0.33617879775726905,0.36424081655285556,0.87142609753606,0.20366755779822854,0.0,-716.1799441848993,394.70539591063516,,,0.28555988455988457,0.11799566802548374,5
nasa,oxford,10,common_no_soh,gru,7,0.013422375033060034,0.6260835393438461,0.6168795275688171,2.528041447400177,0.1552373598659892,0.0,-55.017653581477354,87.93241260971635,0.0005215123859191659,0.021864686468646866,0.0,0.0,5,0.4808582385612271,0.2897687036569793,0.29963632258501915,0.7733510858916071,0.27030568846358316,0.02631578947368421,-0.26953561910953777,-0.8797599295751438,,,0.5103746107693476,0.06881717713997755,5,0.98657762496694,0.19389971653850904,0.22494601388354699,0.5748640450429495,0.9690500430504301,0.9473684210526315,489.2611915021547,399.9830648723316,0.9781353135313531,0.9994784876140809,1.0,0.0,5,0.013422375033060034,0.2794561879592008,0.2627288355204812,0.7524272655389906,0.1552373598659892,0.0,-965.070608983897,85.50451872455929,,,0.0,0.0,5
nasa,oxford,20,common_no_soh,gru,42,0.011372652737371064,0.668374232321251,0.72702562418851,2.648790117830366,0.15516899429760408,0.0,-6.645999001789233,7.688019429022622,0.0003663339133620291,0.0187018701870187,0.0,0.0,5,0.44472361809045224,0.3187393754871615,0.29234673890200524,1.675936754829725,0.28044280442804426,0.0,-0.986544494100205,-0.7183985396337375,,,0.445312049062049,0.02570272302167079,5,0.011372652737371064,0.26407340140953633,0.31813327579946965,0.7213365712580627,0.15516899429760408,0.0,-63.43386517164702,-5.189377464489292,0.0003663339133620291,0.0187018701870187,0.0,0.0,5,0.011372652737371064,0.2942564688128935,0.27151873263671383,0.7823985292765752,0.15516899429760408,0.0,-92.24374422380293,7.706943035837703,,,0.0,0.0,5
nasa,oxford,20,common_no_soh,gru,1,0.04449880983866702,0.7039974548684341,0.7077432183785872,3.1412865188929677,0.158734188453652,0.0,-12.240190382590683,47.96263895429922,0.027680311890838204,0.05286679193540194,0.05371212121212121,0.06325636758721667,5,0.490015868817773,0.28514462506475574,0.2918181757493452,0.7639062839376922,0.2724349581339713,0.18421052631578946,-0.24561580045459397,-0.8949811988012818,,,0.4964446343130554,0.023660540284451862,5,0.9555011901613331,0.21404592593852892,0.1217066836270233,0.6345512050006088,0.784351667777623,0.881578947368421,328.120348613756,555.0209124670822,0.947133208064598,0.9723196881091618,0.9462878787878788,0.06325636758721667,5,0.04449880983866702,0.27847382507652674,0.27571852554303455,0.7503522857099384,0.158734188453652,0.0,-244.4725074894074,47.89786409938281,,,0.05371212121212121,0.06325636758721667,5
nasa,oxford,20,common_no_soh,gru,7,0.4012166093626025,0.6928945235467624,0.698895042592829,3.093192890788252,0.22736950800951722,0.0,-4.313963751015097,14.203823594914056,0.33192883895131087,0.47290952255341595,0.38773304473304476,0.10504866029546497,5,0.36809045226130654,0.39892153526715696,0.3200965394757011,3.31546287066917,0.24725230381539828,0.0,-1.010781784015999,-0.6569690093162631,,,0.3672345636819321,0.08183837948674169,5,0.4012166093626025,0.262614151893493,0.24865606330369017,0.7184006664704374,0.22736950800951722,0.0,-227.6853940929787,21.043071092747923,0.33192883895131087,0.47290952255341595,0.38773304473304476,0.10504866029546497,5,0.4012166093626025,0.3071076468187075,0.31480992248719986,0.8096623908149482,0.22736950800951722,0.0,-46.67708502920291,14.188171663314312,,,0.38773304473304476,0.10504866029546497,5
nasa,oxford,30,common_no_soh,gru,42,0.013620735255223485,0.5955939049355976,0.611808240847154,1.9850505865660377,0.15587665182699204,0.0,-432.5610488388805,765.9362922923474,0.0003663339133620291,0.02072012594586359,0.0,0.0,5,0.411134620470775,0.3626716123986706,0.32883116505362764,2.3978109962816028,0.25928129984051035,0.0,-1.050171388029887,-0.5679826539536262,,,0.40622309561783243,0.04191801640271987,5,0.013620735255223485,0.24502446482484092,0.21182182359605223,0.683194396782782,0.15587665182699204,0.0,-4338.896275193167,-210.28407949266366,0.0003663339133620291,0.02072012594586359,0.0,0.0,5,0.013620735255223485,0.268192474049132,0.2529914379936332,0.7296463272870094,0.15587665182699204,0.0,-3868.9617029009382,342.9291366318835,,,0.0,0.0,5
nasa,oxford,30,common_no_soh,gru,1,0.04192012695054218,0.7120532793429417,0.7130787721547214,3.5515234535269413,0.15862837332798502,0.0,-6.503889616241233,27.87533382920383,0.0283625730994152,0.05243664717348926,0.03913852813852815,0.016747549711953066,5,0.4958013752975403,0.32799523457010454,0.35778269594365897,0.8535090460604688,0.3008690392989624,0.13157894736842105,-0.40648143770240297,-0.7389949733208688,,,0.5007884294068504,0.023072004954926097,5,0.9580798730494579,0.22053351403148963,0.1444374623786182,0.6337564570061144,0.7887274516239752,0.9078947368421053,1290.5000174265972,410.5946813606223,0.9475633528265106,0.9716374269005847,0.9608614718614719,0.016747549711953077,5,0.04192012695054218,0.2834162926562307,0.2817077327987364,0.7603793720290719,0.15862837332798502,0.0,-130.05342034173145,27.870816594794103,,,0.03913852813852815,0.016747549711953066,5
nasa,oxford,30,common_no_soh,gru,7,0.5514414176143877,0.6839200460751291,0.694406192519448,2.8714097429950187,0.2777190917582625,0.0,-0.8201200016770724,2.004834127931457,0.5014044943820225,0.6066394279877425,0.5478730158730158,0.07632786987778853,5,0.3401877810103147,0.387916320998894,0.33087246266278353,2.1292698432004196,0.25644652369609927,0.0,-3.337259117414724,-5.078013436409767,,,0.347876129718235,0.045731376935460796,5,0.5514414176143877,0.3127677118555424,0.33497938903346536,0.8211110689542428,0.2777190917582625,0.0,-11.268388087775516,4.126888252349805,0.5014044943820225,0.6066394279877425,0.5478730158730158,0.07632786987778853,5,0.5514414176143877,0.3409003271353426,0.3645917710338773,0.883631655159617,0.2777190917582625,0.0,-5.302936431886259,1.9924473777001641,,,0.5478730158730158,0.07632786987778853,5
nasa,oxford,50,common_no_soh,gru,42,0.011438772811425548,0.6766351353493918,0.6936405762759121,3.100782867472388,0.15517809315601858,0.0,-6.651881416586872,12.393927728823302,0.0003663339133620291,0.0187018701870187,0.0,0.0,5,0.3668341708542714,0.3911836504577988,0.3286520214514299,3.0886753792509927,0.27636363636363637,0.0,-1.03877932567118,-0.6015437582569502,,,0.3638203463203463,0.027651198640091672,5,0.011438772811425548,0.28295558717441216,0.28549264094438653,0.7594478504244746,0.15517809315601858,0.0,-581.0840405634491,141.16115746726288,0.0003663339133620291,0.0187018701870187,0.0,0.0,5,0.011438772811425548,0.28474336055627775,0.26618516473528075,0.7631785349481062,0.15517809315601858,0.0,-132.89108780426568,12.3808649830368,,,0.0,0.0,5
nasa,oxford,50,common_no_soh,gru,1,0.01262893414440624,0.6980025395819953,0.6820230793952942,3.3010179983862917,0.15522289748555487,0.0,-3.1385910015941074,8.032078584606516,0.0003663339133620291,0.019883040935672516,0.0,0.0,5,0.2926143877281142,0.5028282723192201,0.449298489744013,4.7514769657626195,0.27588481564874756,0.0,-4.053528183123047,1.2958191647060096,,,0.33875541125541125,0.10837432113996191,5,0.01262893414440624,0.3286059195378204,0.34752209735279926,0.8547260926975506,0.15522289748555487,0.0,-65.3403019855939,31.05902696227362,0.0003663339133620291,0.019883040935672516,0.0,0.0,5,0.01262893414440624,0.28640960868464815,0.2712695902855924,0.7664338544890318,0.15522289748555487,0.0,-62.18015408628236,8.015742543716515,,,0.0,0.0,5
nasa,oxford,50,common_no_soh,gru,7,0.013819095477386934,0.7018853782273391,0.6976960253715515,3.3720960570556584,0.15527038601029347,0.0,-9.92467755121446,31.01772522625528,0.0003663339133620291,0.021052631578947364,0.0,0.0,5,0.31407035175879394,0.4173998566720027,0.2857409472899003,3.7754068903934033,0.24619455795873615,0.0,-3.3770840980570047,-1.5834529713768848,,,0.31821559580770103,0.017439517886899576,5,0.013819095477386934,0.34599428302243457,0.3771330678951492,0.8928809737263016,0.15527038601029347,0.0,-219.57202260853478,135.16373402362828,0.0003663339133620291,0.021052631578947364,0.0,0.0,5,0.013819095477386934,0.3211725148586728,0.322958147537342,0.8390002481326333,0.15527038601029347,0.0,-101.96645434495686,31.046184349347715,,,0.0,0.0,5
calce,oxford,10,common_with_soh,gru,42,0.018381380587146254,0.7120630407694746,0.708518762588501,4.254643109111434,0.1554307434381425,0.0,-6.556244670021687,24.741430845162718,0.002924931535028153,0.02929042904290429,0.0,0.0,5,0.3969849246231156,0.3494947851566773,0.3524655992605469,4.419409162563566,0.27636363636363637,0.0,-0.5432255406106143,-8.236851932526864,,,0.39712481962481955,0.010394569523532123,5,0.026976990214229037,0.36053880923835935,0.36671998484340845,4.112310813425637,0.23253737554165152,0.0,-2.4837188743611582,-35.019975822418864,0.002930671306896237,0.048184818481848204,0.010416666666666663,0.0232923747656228,5,0.018381380587146254,0.4652667377263782,0.5612900680455237,1.2263951069633858,0.1554307434381425,0.0,-29.821423676752115,24.71457501172754,,,0.0,0.0,5
calce,oxford,10,common_with_soh,gru,1,0.01461253636604073,0.7221920213836922,0.745212846886028,5.842630997132061,0.15530133603856058,0.0,-1.379399311033716,5.038765105856232,0.0010325538501875836,0.02158965896589659,0.011111111111111117,0.024845199749997677,5,0.08040201005025127,0.5070332912409979,0.6041035230457782,4.421589384070599,0.27636363636363637,0.0,-1.0663803801355582,-13.867587156102907,,,0.07358044733044734,0.058268595902396594,5,0.01461253636604073,0.6721268228998584,0.7279927313426366,4.951419490098157,0.1682961384240581,0.0,-0.9227745665603048,-11.803834364063086,0.0010325538501875836,0.02158965896589659,0.011111111111111117,0.024845199749997677,5,0.01461253636604073,0.5514217380614033,0.6268639154266741,1.4943238473438087,0.15530133603856058,0.0,-6.536484426494875,5.046757738727058,,,0.011111111111111117,0.024845199749997677,5
calce,oxford,10,common_with_soh,gru,7,0.11042052367098648,0.7235786544331553,0.7213440691341053,7.04530992610266,0.1620328730078487,0.0,-1.5276106515864498,12.794553413090776,0.04249233912155259,0.2365792759051186,0.2338364471785524,0.24321307820755506,5,0.2552234858503042,0.641080634490296,0.7157760626348583,1.7769321144601464,0.20487867494093026,0.07894736842105263,-13.871652023961273,24.015660422993307,,,0.34631218197007674,0.1693698343256719,5,0.11042052367098648,0.6095963329967548,0.6697275410524547,1.804602772047665,0.1620328730078487,0.0,-212.4857847855333,495.3895337230296,0.04249233912155259,0.2365792759051186,0.2338364471785524,0.24321307820755506,5,0.11042052367098648,0.609696006988564,0.6675355599579997,1.8023874467482324,0.1620328730078487,0.0,-6.409349706960846,12.794170004501385,,,0.2338364471785524,0.24321307820755506,5
calce,oxford,20,common_with_soh,gru,42,0.021951864586088336,0.7099110466536934,0.7049678832834417,4.161163960586143,0.1556321813335497,0.0,-5.764399680963044,20.164479145757827,0.0033104150751209573,0.03563284114453235,0.005555555555555558,0.012422599874998838,5,0.2740015868817773,0.410218328261604,0.3633662586320531,1.1724237844066334,0.22815925436222803,0.0,-59.33442288320631,-71.55502865440623,,,0.2625711437685122,0.032866039491290695,5,0.021951864586088336,0.6761070380857598,0.7477583748475753,1.954614484140013,0.1556321813335497,0.0,-2.1021256426343626,-0.6650965888640756,0.0033104150751209573,0.03563284114453235,0.005555555555555558,0.012422599874998838,5,0.021951864586088336,0.5720473269300986,0.5670302932294784,1.69986170398879,0.1556321813335497,0.0,-15.633959133665515,20.141214882394923,,,0.005555555555555558,0.012422599874998838,5
calce,oxford,20,common_with_soh,gru,1,0.01309177466278762,0.721245667202753,0.714604538787495,6.876914974484349,0.15526190479551477,0.0,-2.411985235036463,10.723015781068385,0.0,0.019103313840155938,0.0,0.0,5,0.12814070351758794,0.5246290856906879,0.6349893272735856,4.43992071044847,0.27636363636363637,0.0,-0.8006839650907367,-10.662908239679684,,,0.12187770562770561,0.05349270118167316,5,0.01309177466278762,0.6692349617249765,0.7310605980310318,4.899903533934404,0.18516942459433186,0.0,-12.669314759348223,-174.3911861457602,0.0,0.019103313840155938,0.0,0.0,5,0.01309177466278762,0.5353118505659638,0.5951283177418084,1.4445740178385003,0.15526190479551477,0.0,-13.901708960841434,10.703605272403314,,,0.0,0.0,5
calce,oxford,20,common_with_soh,gru,7,0.32421978312615707,0.7233589416091935,0.7234521105072715,6.60616629255498,0.22312067754520518,0.05263157894736842,-0.3429748613657767,2.127400762149376,0.20566905005107253,0.5260611735330837,0.5411942355889725,0.4029787967755709,5,0.3271621264215816,0.5864577512539308,0.622487205680121,1.813545117897244,0.2083378435284225,0.05263157894736842,-0.18665490557407013,-0.8301252377712501,,,0.4803859649122807,0.3178447954541294,5,0.32421978312615707,0.5908876924794154,0.6253612640918409,1.7069786056274197,0.22312067754520518,0.05263157894736842,3.10497303081628,-7.850553948523466,0.20566905005107253,0.5260611735330837,0.5411942355889725,0.4029787967755709,5,0.32421978312615707,0.5805900023539685,0.6150598193837667,1.6618557399510951,0.22312067754520518,0.05263157894736842,-1.4663981012271932,2.130512319954707,,,0.5411942355889725,0.4029787967755709,5
calce,oxford,30,common_with_soh,gru,42,0.022613065326633167,0.718807322796679,0.7169000170447609,4.986447143711604,0.15611293387564126,0.0,-5.453167673495311,24.218907537317023,0.0003663339133620291,0.04200206398348815,0.002631578947368421,0.00588438941447313,5,0.2386934673366834,0.47164229665953245,0.4757744289189577,5.622639105593661,0.27636363636363637,0.0,-1.1196557355782375,-15.691790840576534,,,0.23471320346320348,0.03422351682659799,5,0.022613065326633167,0.47233001211918607,0.48647395627876444,4.612744254188569,0.15611293387564126,0.0,-15.305467457831709,-211.84059324127998,0.0003663339133620291,0.04200206398348815,0.002631578947368421,0.00588438941447313,5,0.022613065326633167,0.561174751464109,0.5634184865279439,1.6121294161808621,0.15611293387564126,0.0,-19.05891684998108,24.37944213530685,,,0.002631578947368421,0.00588438941447313,5
calce,oxford,30,common_with_soh,gru,1,0.3575112404125892,0.7236275656179699,0.7236297971552068,8.75324129614542,0.22366229000266083,0.039473684210526314,-1.3695335627999536,15.482402787982805,0.2344643537933664,0.5450218476903871,0.515655825168983,0.2989879024178874,5,0.41001057921184875,0.7070163367322181,0.6952387298237194,9.550987683265745,0.24136443383255518,0.06578947368421052,-0.12883706548875568,0.6140703257328185,,,0.45028024606971967,0.07639801900359797,5,0.3575112404125892,0.621917892119347,0.6490927193786781,1.9053177834961046,0.22366229000266083,0.039473684210526314,-7.389323660338476,17.63957561927987,0.2344643537933664,0.5450218476903871,0.515655825168983,0.2989879024178874,5,0.3575112404125892,0.6045408467452568,0.6348717749809921,1.7884846029178094,0.22366229000266083,0.039473684210526314,-7.07197971040469,15.485964973897829,,,0.515655825168983,0.2989879024178874,5
calce,oxford,30,common_with_soh,gru,7,0.37017323459402274,0.7234383076364717,0.7235101374712857,6.5912007310373655,0.22439510700738358,0.013157894736842105,0.7455843933423959,-7.806771248259551,0.2933790556581377,0.49141697877652935,0.5208745917824865,0.30942624171870003,5,0.4286564400952129,0.5306848609850099,0.5643450346860018,1.495299938245404,0.24602367553929713,0.013157894736842105,-0.4049350797067888,-0.25888275280607675,,,0.5191708058023847,0.17816689684508707,5,0.37017323459402274,0.6090904133823078,0.6399895227963197,1.8172166205790226,0.22439510700738358,0.013157894736842105,17.412271381269797,-42.770464235860935,0.2933790556581377,0.49141697877652935,0.5208745917824865,0.30942624171870003,5,0.37017323459402274,0.6082315276831934,0.639829481658075,1.8165632019261477,0.22439510700738358,0.013157894736842105,2.854534442272281,-7.836431028498578,,,0.5208745917824865,0.30942624171870003,5
calce,oxford,50,common_with_soh,gru,42,0.013157894736842105,0.7233902893225669,0.7233898318897594,6.46130935010748,0.1553093433615047,0.0,-30.25894105620099,238.95352665347377,0.00026075619295958213,0.019856787364785942,0.0,0.0,5,0.11709865115048929,0.6408752959905128,0.5893922441655939,6.3314529907219494,0.26126106349790557,0.0,-6.236061613661054,0.9746595359510208,,,0.11108263081947292,0.05879623485413818,5,0.013157894736842105,0.6557161720365994,0.6743317772975491,2.202876182523996,0.1553093433615047,0.0,-424.78696065895355,1246.9705082456317,0.00026075619295958213,0.019856787364785942,0.0,0.0,5,0.013157894736842105,0.662149649986728,0.6738667048138582,2.2939374012029505,0.1553093433615047,0.0,-82.26691268178072,225.52956119702347,,,0.0,0.0,5
calce,oxford,50,common_with_soh,gru,1,0.017852419994710392,0.7230242162041102,0.7205434476245534,5.970986987344142,0.15545726543711474,0.0,-2.0544881771707875,12.799250672997324,0.0022503617551889663,0.02604944487587578,0.02777777777777777,0.06211299937499414,5,0.05478048135413912,0.8776632406940916,0.8884323703158987,11.232012252597968,0.27280750379274127,0.0,-0.3243800334781217,-3.2097795834717324,,,0.06748737373737373,0.06359065844039975,5,0.017852419994710392,0.8841632850051516,0.8960436071766367,7.96033494839776,0.15545726543711474,0.0,-0.31302208290544425,-2.8010152843818084,0.0022503617551889663,0.02604944487587578,0.02777777777777777,0.06211299937499414,5,0.017852419994710392,0.6495516325270345,0.658576375969113,2.1357762767634516,0.15545726543711474,0.0,-6.0113699512528775,12.825201392912694,,,0.02777777777777777,0.06211299937499414,5
calce,oxford,50,common_with_soh,gru,7,0.016067177995239355,0.7234446373230555,0.723486519943584,6.475374151510507,0.1554764494400069,0.0,-26.69950924860845,230.39774632434538,0.0017834849295523458,0.024478188004672184,0.011111111111111117,0.024845199749997677,5,0.10205633430309441,0.6462450891395106,0.7007260530645196,2.0392757047539996,0.17111898996484148,0.02631578947368421,-6.961427810683978,16.154961113909724,,,0.3040820802005012,0.4069539725766292,5,0.016067177995239355,0.611039875662694,0.6280933179673471,1.8359751101066268,0.1554764494400069,0.0,-21.111627752117464,43.62350707679903,0.0017834849295523458,0.024478188004672184,0.011111111111111117,0.024845199749997677,5,0.016067177995239355,0.5947571129576037,0.6253807177985374,1.729051850908605,0.1554764494400069,0.0,-106.29326347966976,230.27249188069266,,,0.011111111111111117,0.024845199749997677,5
calce,oxford,10,common_no_soh,gru,42,0.2512232213700079,0.72354713735197,0.7235757946968079,7.063029898852964,0.19195627782951774,0.0,0.030479045244307886,-1.2600655814853787,0.21787743506493507,0.29544401544401544,0.255505145439356,0.062326639259819315,5,0.4655514414176144,0.7122251839911975,0.7175709429654208,8.460800036244697,0.25922466046201453,0.0,-0.02384693402548657,-0.6883071148998009,,,0.4342046403888509,0.16087513122534167,5,0.2512232213700079,0.6859201297722526,0.6971255759527623,2.6337444679448363,0.19195627782951774,0.0,6.961665589915067,-26.058869670494918,0.21787743506493507,0.29544401544401544,0.255505145439356,0.062326639259819315,5,0.2512232213700079,0.6677198844089071,0.6839664207739654,2.349314409908774,0.19195627782951774,0.0,0.09166841490644045,-1.2550790107176601,,,0.255505145439356,0.062326639259819315,5
calce,oxford,10,common_no_soh,gru,1,0.42257339328220045,0.7223731056879366,0.7227171243320812,5.155387659527094,0.2290554925119584,0.0,-2.4714053345403353,16.272570347629497,0.3256704980842912,0.47223942208462333,0.44427504366978054,0.1424978209240726,5,0.3831327691087013,0.4185775707556974,0.4174933911385862,3.0835771626234023,0.2691490980250546,0.0,-1.5606735569081907,-6.206272238072999,,,0.3935743145743146,0.07461002882427108,5,0.42257339328220045,0.4480835448133039,0.46282214928991683,3.2747680270016803,0.2290554925119584,0.0,-0.12010059356452465,-1.8789255995193614,0.3256704980842912,0.47223942208462333,0.44427504366978054,0.1424978209240726,5,0.42257339328220045,0.5939900455888737,0.6255564395528902,1.7287142534932558,0.2290554925119584,0.0,-7.8370363650306745,16.272206125004164,,,0.44427504366978054,0.1424978209240726,5
