source,target,H,feature_set,model,raw_AUC,raw_Brier,raw_ECE10,raw_LogLoss,raw_PRAUC,raw_SensAtFPR10,raw_CalSlope,raw_CalIntercept,raw_AUC_lo,raw_AUC_hi,raw_AUC_percell_mean,raw_AUC_percell_std,raw_n_cells_valid,iso_AUC,iso_Brier,iso_ECE10,iso_LogLoss,iso_PRAUC,iso_SensAtFPR10,iso_CalSlope,iso_CalIntercept,iso_AUC_lo,iso_AUC_hi,iso_AUC_percell_mean,iso_AUC_percell_std,iso_n_cells_valid,platt_AUC,platt_Brier,platt_ECE10,platt_LogLoss,platt_PRAUC,platt_SensAtFPR10,platt_CalSlope,platt_CalIntercept,platt_AUC_lo,platt_AUC_hi,platt_AUC_percell_mean,platt_AUC_percell_std,platt_n_cells_valid,temp_AUC,temp_Brier,temp_ECE10,temp_LogLoss,temp_PRAUC,temp_SensAtFPR10,temp_CalSlope,temp_CalIntercept,temp_AUC_lo,temp_AUC_hi,temp_AUC_percell_mean,temp_AUC_percell_std,temp_n_cells_valid
nasa,severson,20,full,xgboost,0.8709116451061072,0.5983053318719616,0.7559787019947887,1.5474362803588957,0.5596438802470389,0.7038398692810458,2.3839914017185784,-8.466644463382998,0.7666774199336489,0.9972641085009039,0.9968024653692945,0.010490422624882019,40,0.6342582812568301,0.21487261618935377,0.44539439583931,0.622350584077232,0.2534037470323593,0.2549019607843137,4.48769997502938,-3.491608092775296,,,0.6966041918034908,0.19036944677411022,40,0.8709116451061072,0.2656058322881694,0.4951359033760476,0.7238473207621169,0.5596438802470389,0.7038398692810458,13.49255945083106,-6.830997230561657,0.7666774199336489,0.9972641085009039,0.9968024653692945,0.010490422624882019,40,0.8709116451061072,0.33949655667285494,0.5668660075522165,0.8748651742442949,0.5596438802470389,0.7038398692810458,8.936366140860008,-8.462428577359212,,,0.9968024653692945,0.010490422624882019,40
nasa,severson,20,no_soh,xgboost,0.5949482106609295,0.7904935712442785,0.8750796302387153,2.3958167100272507,0.028596902061384044,0.19526143790849673,0.4090520153428935,-4.848418004972717,0.5097073804558034,0.7256666124813232,0.6764388469934122,0.1835470161285901,40,0.5586026709501472,0.23300393931321323,0.46116024312737847,0.6591270440217107,0.023548072263054547,0.0,12.176581473480196,-3.0341404340888043,,,0.5958835679727883,0.07396522927598044,40,0.5949482106609295,0.27634503579189046,0.5053852235790292,0.7458583507119746,0.028596902061384044,0.19526143790849673,3.4469077638783,-4.271307023709123,0.5097073804558034,0.7256666124813232,0.6764388469934122,0.1835470161285901,40,0.5949482106609295,0.3694728311484701,0.5902857008962521,0.93769264467101,0.028596902061384044,0.19526143790849673,2.1029457612398543,-4.847876948101355,,,0.6764388469934122,0.1835470161285901,40
nasa,severson,20,no_cycle,xgboost,0.8541283881476764,0.43869448013683654,0.6455821875096089,1.112588782993968,0.6080418580326314,0.6928104575163399,1.944491110720228,-6.4996859807338225,0.7332756859057911,0.9981509297452137,0.9979062573311881,0.011757577977703021,40,0.8259921405882178,0.18005378731879024,0.4079988407097726,0.5514732584597959,0.5112521629356812,0.678921568627451,3.6332558482023827,-3.7019781062943964,,,0.9820781954071794,0.07562689106563232,40,0.8541283881476764,0.2513716930672978,0.48214145732439756,0.6957381452717961,0.6080418580326314,0.6928104575163399,6.8596729164452706,-5.4436018065374965,0.7332756859057911,0.9981509297452137,0.9979062573311881,0.011757577977703021,40,0.8541283881476764,0.3171866272532468,0.5505842839880388,0.8293469460055313,0.6080418580326314,0.6928104575163399,5.151081326703455,-6.499862521619116,,,0.9979062573311881,0.011757577977703021,40
nasa,severson,20,no_soh_no_cycle,xgboost,0.5313803347693812,0.5910152001849807,0.7507348300630913,1.564982086975858,0.023037635366312488,0.14705882352941177,0.22623737537748137,-4.163964040183266,0.4326490492568704,0.6799960418520998,0.5596043276081281,0.19501173208342648,40,0.49995662771835775,0.22574678921806335,0.45319212200665726,0.6445980478944688,0.02079351731518997,0.0,0.39651353290395147,-3.810582252706257,,,0.49978109183854047,0.000437471742520858,40,0.5313803347693812,0.26288310397230324,0.49120151997234696,0.7192513580310164,0.023037635366312488,0.14705882352941177,0.9340199426680929,-3.9087228038564286,0.4326490492568704,0.6799960418520998,0.5596043276081281,0.19501173208342648,40,0.5313803347693812,0.3433750901325813,0.5670527058080695,0.8839009901284635,0.023037635366312488,0.14705882352941177,0.8351882590235076,-4.161462729465041,,,0.5596043276081281,0.19501173208342648,40
nasa,severson,20,soh_only,xgboost,0.8341592599282697,0.13134484920059525,0.32498757028146535,0.4367646514813116,0.577581451944593,0.6548202614379085,1.9802399191348081,-3.7734153159860906,0.6948545919771874,0.9908700689818581,0.9835019463425336,0.060744646841684714,40,0.7991254181385603,0.1495529207375499,0.370506119710892,0.4883578269319844,0.5246152127420232,0.6111111111111112,3.0073740324714824,-3.184388486233726,,,0.9366267796397058,0.07805795261189087,40,0.8341592599282697,0.13617644999710402,0.3516453172233759,0.45892123137647217,0.577581451944593,0.6548202614379085,7.668631702251853,-0.9406978825293227,0.6948545919771874,0.9908700689818581,0.9835019463425336,0.060744646841684714,40,0.8341592599282697,0.1886293639360591,0.41792655512291643,0.5682931702326475,0.577581451944593,0.6548202614379085,5.042701054721652,-3.763842670705792,,,0.9835019463425336,0.060744646841684714,40
nasa,severson,20,cycle_only,xgboost,0.709119455938099,0.5655139892890079,0.6997707963411544,1.6489131215718755,0.035215927726788845,0.3852124183006536,4.1341889482547876,-12.941701556893332,0.6947081489257282,0.7237190331379098,0.8518433600065126,0.09402403924817224,40,0.5,0.15017586826217558,0.36029810061853335,0.4898811660003802,0.02079351731518997,0.0,1.512268182035592,-3.118609608476955,,,0.5,0.0,40,0.2908805440619009,0.0746579403316172,0.19173745375411394,0.2917776793609682,0.02079351731518997,0.0,-5.633529423650822,-14.226022532529957,0.27628096686209025,0.3052918510742718,0.1481566399934874,0.09402403924817221,40,0.709119455938099,0.26536418202747203,0.4952412462656611,0.7239133174492084,0.035215927726788845,0.3852124183006536,25.411168055828217,-6.318264004303502,,,0.8518433600065126,0.09402403924817224,40
nasa,severson,20,sensors_only,xgboost,0.5313803347693812,0.5910152001849807,0.7507348300630913,1.564982086975858,0.023037635366312488,0.14705882352941177,0.22623737537748137,-4.163964040183266,0.4326490492568704,0.6799960418520998,0.5596043276081281,0.19501173208342648,40,0.49995662771835775,0.22574678921806335,0.45319212200665726,0.6445980478944688,0.02079351731518997,0.0,0.39651353290395147,-3.810582252706257,,,0.49978109183854047,0.000437471742520858,40,0.5313803347693812,0.26288310397230324,0.49120151997234696,0.7192513580310164,0.023037635366312488,0.14705882352941177,0.9340199426680929,-3.9087228038564286,0.4326490492568704,0.6799960418520998,0.5596043276081281,0.19501173208342648,40,0.5313803347693812,0.3433750901325813,0.5670527058080695,0.8839009901284635,0.023037635366312488,0.14705882352941177,0.8351882590235076,-4.161462729465041,,,0.5596043276081281,0.19501173208342648,40
calce,severson,20,full,xgboost,0.85033119627046,0.8345291869208821,0.852956805457389,5.859928987153278,0.42850762087173266,0.7152777777777778,3.1744963509445783,-29.290561158355956,0.7489054091341402,0.9670249243258106,0.9572397692767105,0.05382744389638495,40,0.7962983656927406,0.7467488957755017,0.8434709706872049,2.2778435110628004,0.38935593653590694,0.7953431372549019,31.422139864687708,-88.31213423826865,,,0.9071507065299809,0.03523466151589355,40,0.85033119627046,0.8108488305888178,0.8868163593042145,2.4928899887750005,0.42850762087173266,0.7152777777777778,5271.045125199021,-14172.558428206643,0.7489054091341402,0.9670249243258106,0.9572397692767105,0.05382744389638495,40,0.85033119627046,0.6842897501160858,0.7878367518770061,2.0244270436870906,0.42850762087173266,0.7152777777777778,9.898332672675007,-29.31700942676028,,,0.9572397692767105,0.05382744389638495,40
calce,severson,20,no_soh,xgboost,0.6823804443056531,0.8463492574578586,0.8605236824913287,6.813348080296975,0.03234715046446174,0.2246732026143791,2.265892044175458,-23.832933216547943,0.6695810128960987,0.6949983211671952,0.8062152585647459,0.08183072003731415,40,0.67406164068667,0.7620549814278178,0.8515150840582827,2.389245548269573,0.031547611376728485,0.6066176470588235,43.22013761409471,-123.36268805539163,,,0.7920198492273073,0.07803724294949163,40,0.6823804443056531,0.8134114343498595,0.888684583884731,2.492241572888772,0.03234715046446174,0.2246732026143791,4.382556802770678,-15.346929799730624,0.6695810128960987,0.6949983211671952,0.8062152585647459,0.08183072003731415,40,0.6823804443056531,0.7190721777661627,0.8115538860803059,2.2165279047765343,0.03234715046446174,0.2246732026143791,5.947152137277397,-19.84543736874705,,,0.8062152585647459,0.08183072003731415,40
calce,severson,20,no_cycle,xgboost,0.7662060760682918,0.40238634550658403,0.5371081818542177,1.1991036408111901,0.43470921462290324,0.7136437908496732,0.7355149601364273,-5.139253088049297,0.5838490234686741,0.9739345797786658,0.9556475509122228,0.11271861436966203,40,0.8255006536174496,0.6677861972208516,0.8056583795337385,1.726456951300884,0.42486077617362167,0.7058823529411765,4.138486203160203,-11.29803119570717,,,0.9714826682092508,0.06753566379240647,40,0.7662060760682918,0.7513882192606061,0.8545689813071162,2.090566863026377,0.43470921462290324,0.7136437908496732,3.0821716687986753,-10.528907486981542,0.5838490234686741,0.9739345797786658,0.9556475509122228,0.11271861436966203,40,0.7662060760682918,0.2986099541619107,0.5087544324162984,0.8048049183348479,0.43470921462290324,0.7136437908496732,1.9746441499578704,-5.147029379327735,,,0.9556475509122228,0.11271861436966203,40
calce,severson,20,no_soh_no_cycle,xgboost,0.5,0.9739115629015463,0.9764990609051775,5.788888590827093,0.02079351731518997,0.0,-0.6338184382622012,-0.10726237208040817,0.5,0.5,0.5,0.0,40,0.5,0.7703048224799027,0.8659928842242584,2.1356791167490767,0.02079351731518997,0.0,-1.5140366288290483,-0.7355663113549301,,,0.5,0.0,40,0.5,0.820664879045616,0.8945969662885985,2.420192846097659,0.02079351731518997,0.0,-1.3744689443102085,-0.5771917206921285,0.5,0.5,0.5,0.0,40,0.5,0.8566264133627034,0.9144754050327706,2.6819828429174977,0.02079351731518997,0.0,-1.2648917118885952,-0.47363707668380217,,,0.5,0.0,40
calce,severson,20,soh_only,xgboost,0.7975275428871074,0.5459477903788422,0.7104979197938106,1.6576685887960372,0.4469712796777161,0.7132352941176471,0.8327497758562947,-6.155694883824797,0.6375751783829343,0.9779179595127412,0.9633404383715402,0.09199392505346282,40,0.8142398804954736,0.6335251440155316,0.7823776850851949,1.6494056403334656,0.42745510214490723,0.7058823529411765,1.7229489517147751,-7.125293195411578,,,0.9687693278502595,0.08466098528253539,40,0.7975275428871074,0.7117357745454927,0.8291140345428394,1.9877126906581324,0.4469712796777161,0.7132352941176471,2.1552302477656426,-8.648974857817151,0.6375751783829343,0.9779179595127412,0.9633404383715402,0.09199392505346282,40,0.7975275428871074,0.43831925025102636,0.6387007083688567,1.1684639928114464,0.4469712796777161,0.7132352941176471,1.5001359015054858,-6.161745017053919,,,0.9633404383715402,0.09199392505346282,40
calce,severson,20,cycle_only,xgboost,0.694264449475629,0.7984696686340196,0.8587781688426861,5.313770047771862,0.03356229177806112,0.1830065359477124,1.2009823933078039,-12.642766360980247,0.6807486289092674,0.7077055080167434,0.8264944147610865,0.08724997301991773,40,0.677032641979164,0.8123165050109058,0.8788961712283199,2.8639335065890505,0.031828583315997507,0.20220588235294118,3.882251796386214,-17.05661035461456,,,0.7970896382763926,0.07939205619514254,40,0.694264449475629,0.8153622504035303,0.8822929480989696,2.7895745328664407,0.03356229177806112,0.1830065359477124,16.102882086176123,-56.93190451597913,0.6807486289092674,0.7077055080167434,0.8264944147610865,0.08724997301991773,40,0.694264449475629,0.7280498999908983,0.8207966957213098,2.672911138667809,0.03356229177806112,0.1830065359477124,275.5454513145531,-1019.5610839410729,,,0.8264944147610865,0.08724997301991773,40
calce,severson,20,sensors_only,xgboost,0.5,0.9739115629015463,0.9764990609051775,5.788888590827093,0.02079351731518997,0.0,-0.6338184382622012,-0.10726237208040817,0.5,0.5,0.5,0.0,40,0.5,0.7703048224799027,0.8659928842242584,2.1356791167490767,0.02079351731518997,0.0,-1.5140366288290483,-0.7355663113549301,,,0.5,0.0,40,0.5,0.820664879045616,0.8945969662885985,2.420192846097659,0.02079351731518997,0.0,-1.3744689443102085,-0.5771917206921285,0.5,0.5,0.5,0.0,40,0.5,0.8566264133627034,0.9144754050327706,2.6819828429174977,0.02079351731518997,0.0,-1.2648917118885952,-0.47363707668380217,,,0.5,0.0,40
nasa+calce,severson,20,full,xgboost,0.8959900617660977,0.7723943391135557,0.8327713981430902,3.672218998962965,0.44134869592227655,0.7062908496732027,1.9182290117203913,-14.669369062135427,0.8122195100083784,0.9946453775891336,0.9949251280130774,0.014935188767784512,40,0.8809091030793583,0.4388678607877273,0.6347746270035423,1.1348650305498107,0.261576159412627,0.7336601307189542,2.66373868803037,-7.213609781359084,,,0.9824225312625744,0.023791430435027176,40,0.8959900617660977,0.7395992020572463,0.840870570529195,2.1469009017474643,0.44134869592227655,0.7062908496732027,223.38544323310254,-550.8182643070944,0.8122195100083784,0.9946453775891336,0.9949251280130774,0.014935188767784512,40,0.8959900617660977,0.5555091480880375,0.717494367461043,1.4694677914276113,0.44134869592227655,0.7062908496732027,5.76579834294664,-14.630789539178782,,,0.9949251280130774,0.014935188767784512,40
nasa+calce,severson,20,no_soh,xgboost,0.7501329108844753,0.8011071643242467,0.844971311641641,4.084471765202648,0.0452959192297011,0.29901960784313725,1.1326469248619577,-10.002182446506788,0.6923700962326295,0.8352133446932636,0.8603658864191853,0.13854978963786957,40,0.741849038960952,0.5436674487129767,0.7018738967094502,1.5224044152601086,0.04245893845043071,0.3022875816993464,1.1984499368478065,-5.940553973373747,,,0.8497171693747004,0.12224772598881464,40,0.7501329108844753,0.752001962282668,0.8468942521722087,2.224059140396188,0.0452959192297011,0.29901960784313725,142.06483710151892,-358.39197633397936,0.6923700962326295,0.8352133446932636,0.8603658864191853,0.13854978963786957,40,0.7501329108844753,0.5833030083490369,0.7342392413001577,1.5570793288809448,0.0452959192297011,0.29901960784313725,3.481372979089372,-9.98940873229461,,,0.8603658864191853,0.13854978963786957,40
nasa+calce,severson,20,no_cycle,xgboost,0.7738726512846444,0.15517270778549005,0.3173669686605022,0.47014089390361313,0.6190520507802874,0.7062908496732027,1.254628347637424,-4.0320166135492155,0.5780633806205187,0.997595380888141,0.9787407415967962,0.125141204050225,40,0.8131974043191875,0.3403868711899624,0.570373981855252,0.8782653577861069,0.43516871775047367,0.7058823529411765,4.562548630059471,-6.609352267380876,,,0.9723088646672828,0.06774081997161564,40,0.7738726512846444,0.361159841410617,0.5731463970526929,0.9457130359267785,0.6190520507802874,0.7062908496732027,2.3056455698879437,-6.050796847828713,0.5780633806205187,0.997595380888141,0.9787407415967962,0.125141204050225,40,0.7738726512846444,0.18255674700848806,0.39859998786683554,0.550310728880073,0.6190520507802874,0.7062908496732027,3.1127340821844998,-4.031780792402395,,,0.9787407415967962,0.125141204050225,40
nasa+calce,severson,20,no_soh_no_cycle,xgboost,0.5345816361447701,0.8130488209449057,0.889219722231041,2.5076386120916,0.023324850549903058,0.12336601307189543,0.19933453317939742,-4.351539388737262,0.4549574976285536,0.6528253290380467,0.5253853449292136,0.2026625851104835,40,0.49471884712166514,0.7065129280036337,0.8282211639603954,1.8570213713707238,0.020580707277480265,0.0,-1.6681172293384958,-0.9753559032132151,,,0.4969751486444567,0.03025392421582043,40,0.5345816361447701,0.7911426403464958,0.877840903846788,2.251684629450168,0.023324850549903058,0.12336601307189543,0.587289413192418,-5.141192634600094,0.4549574976285536,0.6528253290380467,0.5253853449292136,0.2026625851104835,40,0.5345816361447701,0.560017083296673,0.732937444788355,1.402006798771759,0.023324850549903058,0.12336601307189543,0.43448528781437434,-4.356704383507578,,,0.5253853449292136,0.2026625851104835,40
nasa+calce,severson,20,soh_only,xgboost,0.8328292209181625,0.41056104028494084,0.6100150212007736,1.1053130287187,0.6013846120305817,0.7038398692810458,1.2700480942732997,-5.912799427856996,0.6886727393159617,0.9926874624313096,0.9811807889587396,0.07367381536879927,40,0.8367442355119428,0.4439995546841777,0.6458131241064153,1.1422243416544413,0.5098392738815658,0.6899509803921569,1.6624993340388199,-6.087164012867845,,,0.9807803520267694,0.06959830221395977,40,0.8328292209181625,0.4845126217970189,0.6670852125918484,1.2867947979852024,0.6013846120305817,0.7038398692810458,2.1006468693922007,-7.211261638576087,0.6886727393159617,0.9926874624313096,0.9811807889587396,0.07367381536879927,40,0.8328292209181625,0.37841489410919615,0.589423110965213,0.9961589281290926,0.6013846120305817,0.7038398692810458,1.6310012675055945,-5.923171207477222,,,0.9811807889587396,0.07367381536879927,40
nasa+calce,severson,20,cycle_only,xgboost,0.7192208603325787,0.7788067098654883,0.8465542129829307,5.0954616028481885,0.03643670462156731,0.38848039215686275,188.9269973246999,-1472.6195805148718,0.7041641216501914,0.7346163241005578,0.8690806427734022,0.09863040428338525,40,0.7043658538701086,0.7778863332521946,0.8464879872451562,8.611169611168252,0.034669310295992066,0.641748366013072,0.8713554230721601,-15.364539587917422,,,0.8437316975279764,0.09185633805513078,40,0.7192208603325787,0.7923404173854467,0.8576098532731763,2.8609531731597504,0.03643670462156731,0.38848039215686275,57.34051083465794,-211.39776931976812,0.7041641216501914,0.7346163241005578,0.8690806427734022,0.09863040428338525,40,0.7192208603325787,0.7601326071872504,0.8368865358354809,4.032335374119709,0.03643670462156731,0.38848039215686275,359.8766727087736,-2192.010317434957,,,0.8690806427734022,0.09863040428338525,40
nasa+calce,severson,20,sensors_only,xgboost,0.5345816361447701,0.8130488209449057,0.889219722231041,2.5076386120916,0.023324850549903058,0.12336601307189543,0.19933453317939742,-4.351539388737262,0.4549574976285536,0.6528253290380467,0.5253853449292136,0.2026625851104835,40,0.49471884712166514,0.7065129280036337,0.8282211639603954,1.8570213713707238,0.020580707277480265,0.0,-1.6681172293384958,-0.9753559032132151,,,0.4969751486444567,0.03025392421582043,40,0.5345816361447701,0.7911426403464958,0.877840903846788,2.251684629450168,0.023324850549903058,0.12336601307189543,0.587289413192418,-5.141192634600094,0.4549574976285536,0.6528253290380467,0.5253853449292136,0.2026625851104835,40,0.5345816361447701,0.560017083296673,0.732937444788355,1.402006798771759,0.023324850549903058,0.12336601307189543,0.43448528781437434,-4.356704383507578,,,0.5253853449292136,0.2026625851104835,40
