AUC,Brier,ECE10,LogLoss,PRAUC,SensAtFPR10,CalSlope,CalIntercept,AUC_lo,AUC_hi,AUC_percell_mean,AUC_percell_std,n_cells_valid,dataset,feature_set,H,model
0.8441594861669087,0.10907168256383683,0.11022918088724402,0.5586488863588761,0.9838710227810015,0.5486163051608077,0.20102727229481754,1.2350677454059038,0.6704062688886969,0.9638972717042111,0.9665744582361956,0.0361643758856017,6,calce,full,20,xgboost
0.7817494506141865,0.0712789433080802,0.04673580875148934,0.33805458494376656,0.9709732341392812,0.49339316878583894,0.2090316148027466,1.2946955333040584,,,0.9221453860172311,0.07447641972595963,6,calce,full,20,xgboost
0.49935900605262395,0.07941313738850869,0.03969279772060483,0.29895601319545856,0.9067053121390702,0.0694340563450511,0.1597535877310441,2.0037472385994333,0.31227876262515003,0.8767609780722099,0.9665744582361956,0.0361643758856017,6,calce,full,20,xgboost
0.7204514238446241,0.08804809693102442,0.07205488580772734,0.3094137963369728,0.9485762148380941,0.0694340563450511,0.4779403360066823,1.4864770968753411,,,0.9665744582361956,0.0361643758856017,6,calce,full,20,xgboost
0.8368972493812754,0.10810453642800966,0.10889908687431683,0.5570924253804276,0.9846216371238287,0.5817956656346749,0.18843904506088427,1.3154659149011836,0.6659675970144138,0.9554746294768056,0.9673905299950288,0.03958637453620869,5,calce,full,30,xgboost
0.769327448784665,0.06732149997628735,0.0704770982310887,0.3414893655831794,0.970431165505184,0.3784520123839009,0.18894332793590177,1.441528303256631,,,0.929830488744192,0.07756119037558576,5,calce,full,30,xgboost
0.4281606707632661,0.07389056955526015,0.027428330409215867,0.28715537669662,0.9045925594459325,0.06278637770897832,-0.1601780218970915,2.9446777013852508,0.27741311440860883,0.824699212011668,0.9673905299950288,0.03958637453620869,5,calce,full,30,xgboost
0.6867400980548994,0.08604406457532038,0.06378524760705037,0.3034707484165046,0.9458682279910531,0.06278637770897832,0.4139199896666444,1.6215004318696242,,,0.9673905299950288,0.03958637453620869,5,calce,full,30,xgboost
0.8006975546129143,0.09874076302816268,0.09812235067157865,0.5330814510676392,0.9835350492640854,0.5149847094801223,0.16379620009071946,1.569369866048182,0.6110125303206725,0.9421422929841772,0.9433684244945585,0.07079477774072025,5,calce,full,50,xgboost
0.7384952813126829,0.0616252220370232,0.053968633046302825,0.2859502962415762,0.9743990984707503,0.5155963302752293,0.19812605908750944,1.6294313352397287,,,0.9205546720840994,0.06778460053882786,5,calce,full,50,xgboost
0.36017351177753665,0.06345638877350952,0.017163968891309313,0.2596661807827882,0.9058826081680732,0.05896024464831804,-1.5189260038531536,7.109605545428258,0.23781272355554578,0.7694428061904972,0.9433684244945585,0.07079477774072025,5,calce,full,50,xgboost
0.6410196968202295,0.0801701653810178,0.057865877639143165,0.28766946330787996,0.9438813989144237,0.05896024464831804,0.31740808028479406,1.9572790088711278,,,0.9433684244945585,0.07079477774072025,5,calce,full,50,xgboost
0.8043414552457506,0.11309682392315483,0.11278690500940866,0.62328572340607,0.973257331111167,0.28183873398643555,0.1885333466252145,1.1907565805113653,0.6237325514125516,0.9638126223129903,0.9626617716861237,0.055056118440279356,6,calce,no_soh,10,xgboost
0.7176785906857834,0.0805825340446682,0.06208820694232647,0.4347066275055088,0.9509988974301719,0.10889223813112284,0.10890658969577915,1.861343257304346,,,0.9175096259521034,0.08643789491642388,6,calce,no_soh,10,xgboost
0.510650622884121,0.08496103990992913,0.03915762270885171,0.3117370708884937,0.9004289453362586,0.054132127606129114,0.30465749205011355,1.5621016084697612,0.34808475551020984,0.860775598026656,0.9626617716861237,0.055056118440279356,6,calce,no_soh,10,xgboost
0.7034781945759869,0.09293336250879497,0.06679187044460193,0.3295307583903155,0.9383853419619923,0.054132127606129114,0.4524019156342258,1.4647095825893413,,,0.9626617716861237,0.055056118440279356,6,calce,no_soh,10,xgboost
0.7897930830862105,0.11164463264831954,0.1128457504315003,0.6080448845023624,0.9719524003364916,0.30254300673148843,0.1794445695032025,1.3219827893818017,0.5920466294751879,0.9627514213913149,0.9479665785694306,0.10442929380955439,6,calce,no_soh,20,xgboost
0.7457083561696194,0.07326564518710779,0.06824678279298502,0.38857668028573245,0.9623635053516937,0.35527299925205685,0.1579864156055591,1.5709876613150946,,,0.9191064292725679,0.0900138706175905,6,calce,no_soh,20,xgboost
0.4715597507697713,0.07964239983412631,0.03915635181676419,0.3013547124782855,0.8919496832274758,0.02343555223136375,0.07461839842887036,2.226798680388851,0.28018808915443033,0.8544477481412672,0.9479665785694306,0.10442929380955439,6,calce,no_soh,20,xgboost
0.6853359660371391,0.0912080778887447,0.06933679510968373,0.32708241560838525,0.9306507167071281,0.027175268012964347,0.3935097187428067,1.6283343478932797,,,0.9479665785694306,0.10442929380955439,6,calce,no_soh,20,xgboost
0.7717947246087685,0.10956051665012834,0.11116701824381066,0.5896932452946717,0.9663786720145424,0.2925077399380805,0.17234049362268714,1.4090177076850567,0.5872681889299575,0.9566505008180792,0.9560396133329526,0.07005279766703776,5,calce,no_soh,30,xgboost
0.6839552259873714,0.0683583732251525,0.05164695802565835,0.38742763142454006,0.9444261685818592,0.034055727554179564,0.022440987433936403,2.4197364657760394,,,0.9299911157739882,0.09282841307139611,5,calce,no_soh,30,xgboost
0.42064610838736394,0.0740670563809826,0.026421901890861178,0.2885517186398813,0.8994007306698508,0.058328173374613004,-0.2570082076249425,3.209148011524395,0.26520941444306806,0.8109477810069428,0.9560396133329526,0.07005279766703776,5,calce,no_soh,30,xgboost
0.6727266225639191,0.0886578409263466,0.07077797307053182,0.3184914185471626,0.9391384632845317,0.057832817337461304,0.347511114563507,1.764031780505531,,,0.9560396133329526,0.07005279766703776,5,calce,no_soh,30,xgboost
0.7591370447096994,0.09896748772265408,0.09843093326034699,0.5452554613433682,0.9726173894587461,0.4091743119266055,0.15637875151074376,1.6148897569659904,0.5652182573803591,0.9487380830509503,0.9320376161352183,0.114272823434723,5,calce,no_soh,50,xgboost
0.7030187541788607,0.06097807907539417,0.029864875443023402,0.27130386340238705,0.9650568779073097,0.2233639143730887,0.2027804800561962,1.9131456714960633,,,0.9048371282439245,0.09849630246326,5,calce,no_soh,50,xgboost
0.3587241458682714,0.06363573497309903,0.019041258745447202,0.2604482406616237,0.9008336157701342,0.02495412844036697,-1.5403571994284124,7.179672578669106,0.22486031691729452,0.7730813151162345,0.9320376161352183,0.114272823434723,5,calce,no_soh,50,xgboost
0.6449387831157586,0.08128386218809115,0.06803934647595887,0.2939778661778123,0.9399886467570756,0.03437308868501529,0.2872531571825899,2.025954286838224,,,0.9320376161352183,0.114272823434723,5,calce,no_soh,50,xgboost
0.7331566184512621,0.10046620358168837,0.09079981984272656,0.4473985059411398,0.9537942566190274,0.348279326802311,0.23474503967880475,1.1751781279240594,0.5194235798941046,0.9078612465563445,0.8243926163263678,0.13534935779635893,6,calce,no_cycle,10,xgboost
0.6135286417226312,0.0833512852291732,0.05019698057799674,0.3674655943504623,0.9345042708362808,0.11956794775182115,0.06722808140419262,2.121773446420073,,,0.8365300047875645,0.08320975644767357,6,calce,no_cycle,10,xgboost
0.4497529770951578,0.08572270504303878,0.025917049565077416,0.3212660213547925,0.8742081633747988,0.06242150213514192,-0.8721960301528124,4.478079827250091,0.2518910897375819,0.8932496476233175,0.8243926163263678,0.13534935779635893,6,calce,no_cycle,10,xgboost
0.6634574377449827,0.09148506957592109,0.04704098893468991,0.31911523810008585,0.9295473834846937,0.07874905802562171,0.4422504535967253,1.406677717285877,,,0.8243926163263678,0.13534935779635893,6,calce,no_cycle,10,xgboost
0.6971404411426945,0.0978102192703873,0.09486875218655674,0.4554262836471737,0.9472383909058619,0.32909498878085264,0.1955668881284404,1.4039217629762737,0.4557956323801394,0.8963463206824254,0.7968319739378616,0.15830846076137312,6,calce,no_cycle,20,xgboost
0.5755008817173307,0.07942734195102705,0.04104631888646478,0.3211096258337563,0.9231240126752417,0.057840937422089254,0.03760005569990992,2.32157335366472,,,0.8044472118819533,0.10225562437588029,6,calce,no_cycle,20,xgboost
0.39798377948686126,0.08060841045115047,0.022041401716278983,0.31155293251438715,0.874933455243121,0.06207928197456993,-2.227889236539944,8.163499500185495,0.202572005931058,0.827139012579437,0.7968319739378616,0.15830846076137312,6,calce,no_cycle,20,xgboost
0.599334249940652,0.08957308953134822,0.050918680382175556,0.3233677285244512,0.9183869602790377,0.06232859636000997,0.28657185699614235,1.7775860853075929,,,0.7968319739378616,0.15830846076137312,6,calce,no_cycle,20,xgboost
0.6362920756208419,0.09578168242158498,0.0964118734933756,0.482444283524193,0.9387841092535272,0.12606811145510835,0.13203137178411617,1.7634182063183033,0.36847668150925705,0.8800698266929218,0.7848450682879321,0.19578860348639124,5,calce,no_cycle,30,xgboost
0.4438749564775518,0.0765089440167961,0.042063153069308294,0.33667270320831955,0.9067390396915487,0.02786377708978328,-0.3097778219123082,3.432622826245055,,,0.719798922640264,0.1839484014815736,5,calce,no_cycle,30,xgboost
0.2425423696914376,0.07537077633762805,0.02189975203042358,0.29907817261384445,0.860388503023997,0.056594427244582045,-3.000713091084106,10.468581984653131,0.16059074188112568,0.6134420553960561,0.6071101086812382,0.35413747216012575,5,calce,no_cycle,30,xgboost
0.5230113770032089,0.08849542823841423,0.053463993674005526,0.33325702125088513,0.9065123842149276,0.056594427244582045,0.05653946703307379,2.368957380330603,,,0.7848450682879321,0.19578860348639124,5,calce,no_cycle,30,xgboost
0.6046585117227319,0.0872066382714644,0.0926526337862015,0.45665220524892386,0.9546697064718466,0.1324770642201835,0.09962234487990523,2.066718133136348,0.32219924951927004,0.8617130251315182,0.7236748495631253,0.25430072156871225,5,calce,no_cycle,50,xgboost
0.5497418697181942,0.06433912330936897,0.044505858708627666,0.2942981638781851,0.9509792453171712,0.22813455657492354,0.08571406544782804,2.3476040544500254,,,0.6626747166085398,0.1991633283178739,5,calce,no_cycle,50,xgboost
0.16536077954249012,0.06419536390676453,0.016791672743345906,0.2672115710529168,0.8632505982240928,0.010764525993883792,-3.6479901981993175,13.002154457601165,0.11878420418516668,0.29799120750617936,0.38123258076389804,0.33102081514494097,5,calce,no_cycle,50,xgboost
0.5249219032586894,0.08089592482496637,0.06278377534995527,0.3087714021670462,0.9197296963482442,0.011376146788990826,0.017414196279318894,2.637361633680087,,,0.7236748495631253,0.25430072156871225,5,calce,no_cycle,50,xgboost
0.5543877190976203,0.10243372621005746,0.10155620218196937,0.48384303337910467,0.9411588074232303,0.324290379301683,0.03345999781879894,2.183879135002224,0.3372822996176046,0.7782669262311529,0.7001807457507985,0.18198173157219424,6,calce,no_soh_no_cycle,10,xgboost
0.4282907038002496,0.08619544597342324,0.07554969228286584,0.3387143325311301,0.9168158726045448,0.2886209495101733,0.1357950457232543,1.8738153668834545,,,0.627545015527558,0.16459285602485815,6,calce,no_soh_no_cycle,10,xgboost
0.15936781098023653,0.086302775447,0.06448148660522574,0.3400309820134747,0.829483589631986,0.03378548103491585,-2.6491323399283964,8.948989407733913,0.11538542523763848,0.263211361754265,0.3692537376819714,0.24635471511028034,6,calce,no_soh_no_cycle,10,xgboost
0.4360942264341876,0.11102031013664918,0.11568535635628807,0.40138227931193093,0.8904508768911614,0.05450891735744788,-0.17944811741442937,2.7199492223000807,,,0.7001807457507985,0.18198173157219424,6,calce,no_soh_no_cycle,10,xgboost
0.5500102390718071,0.0996152372690367,0.1063115938492934,0.48170307263671297,0.9450796805812444,0.2773622538020444,0.008645879206899465,2.381666488231069,0.3030030760662118,0.7783687247142986,0.6910743285135125,0.21101457375497995,6,calce,no_soh_no_cycle,20,xgboost
0.4339158208036198,0.07992814924697197,0.034021586941614126,0.3223665863027214,0.9197823127474736,0.23809523809523808,0.10900377222570097,2.0610788023522697,,,0.6539356004882041,0.17916543133627816,6,calce,no_soh_no_cycle,20,xgboost
0.1428235678185973,0.08020860446558191,0.0455753997431807,0.324640007586701,0.8342939695356706,0.032660184492645225,-2.4924711331388574,8.888552191130188,0.0986442921244028,0.24887599530747895,0.34034326946736454,0.24031251160107928,6,calce,no_soh_no_cycle,20,xgboost
0.40564406040912104,0.10525476742005375,0.10492632840582256,0.3845469324028141,0.884169585663521,0.023809523809523808,-0.2677329907781236,3.037570620780602,,,0.6910743285135125,0.21101457375497995,6,calce,no_soh_no_cycle,20,xgboost
0.4614101273208051,0.09498927331125578,0.10641185736773583,0.49031815809263274,0.9218281997495079,0.09956656346749226,-0.0464146972564574,2.7470105701311613,0.21692708158960794,0.7579176199678257,0.660894530391453,0.26446313950401307,5,calce,no_soh_no_cycle,30,xgboost
0.28996254716892356,0.07477550862391139,0.04073907277341888,0.3122872823056449,0.8918423621839221,0.10489164086687307,-0.019910512208871304,2.566155137633227,,,0.5877926985297175,0.1962118524878724,5,calce,no_soh_no_cycle,30,xgboost
0.1356832318593731,0.07428453029107278,0.035093254289977026,0.310349581969896,0.8417494765614564,0.04,-1.8684644984004375,7.518251325567247,0.08937814996472093,0.23688623279329818,0.24983773110903246,0.15515512744614918,5,calce,no_soh_no_cycle,30,xgboost
0.35276266385613597,0.10152932214775615,0.11005788752055132,0.38106394687346196,0.8780243340201519,0.024643962848297212,-0.402338557271466,3.489150814704949,,,0.660894530391453,0.26446313950401307,5,calce,no_soh_no_cycle,30,xgboost
0.479499194370458,0.08731804958050979,0.10417476029046885,0.46178091949213995,0.9471125483854714,0.264954128440367,-0.0634658050023988,3.0435539738449524,0.22728110423365824,0.7446574674041003,0.7127200356308135,0.22848391787556138,5,calce,no_soh_no_cycle,50,xgboost
0.3777039010007344,0.06269753262336297,0.018629010100714397,0.2706770054226445,0.9337798425549287,0.1636697247706422,0.10610037537155799,2.299252821956407,,,0.6557540073796576,0.19779433303962804,5,calce,no_soh_no_cycle,50,xgboost
0.1817756732761172,0.06249591088726306,0.0015188482229796518,0.2650280751370116,0.8756848662056774,0.04061162079510704,-1.98046010438843,8.310777843934119,0.10170528220576219,0.3623367383632415,0.30767144788567,0.2500586485771714,5,calce,no_soh_no_cycle,50,xgboost
0.3862093759933357,0.09270222131748417,0.10297341806828772,0.3502080267805194,0.9238470998262017,0.12428134556574924,-0.38334125320557216,3.7320650931688917,,,0.7127200356308135,0.22848391787556138,5,calce,no_soh_no_cycle,50,xgboost
0.8265796254647969,0.07585121364041096,0.04538155922389562,0.27124287538880804,0.9803377007195061,0.4884451142928912,0.4867639811906357,0.7222410240184313,0.7209197203382142,0.923252911429915,0.8557227963699475,0.09617555011680518,6,calce,soh_only,10,xgboost
0.7530064173175373,0.07899824709023105,0.05825067662483427,0.29967621705324526,0.9692977846124295,0.4883195177091183,0.29765419630698914,1.2156125011694456,,,0.8343364121191407,0.09909470680511057,6,calce,soh_only,10,xgboost
0.6504135564814842,0.07811848338261063,0.03888861471292299,0.28386781340628037,0.9272228107794269,0.06254709871891484,0.7227304127837163,0.6101073177474758,0.4665100830322171,0.9178471980201854,0.8557227963699475,0.09617555011680518,6,calce,soh_only,10,xgboost
0.7808652382865303,0.07744968357893191,0.04458493912028949,0.2679283382409415,0.9616381254903705,0.35167043456417985,0.6711687777107868,0.8726146656531439,,,0.8557227963699475,0.09617555011680518,6,calce,soh_only,10,xgboost
0.822112082069667,0.07219201175101865,0.04180381674612557,0.25840156037088835,0.9815574572888046,0.5223136374968835,0.48732049198615557,0.7722300638610748,0.7192566085383035,0.9177663960777416,0.8475789753222353,0.08724329237617741,6,calce,soh_only,20,xgboost
0.7452819619464195,0.07388654341459648,0.03803317451205371,0.2598033353595971,0.9726033315958474,0.4946397407130391,0.38242938081898903,1.1005311621783647,,,0.82633853594294,0.07586492714853049,6,calce,soh_only,20,xgboost
0.6318615368916913,0.07383347076452873,0.025362105318630992,0.273904856903374,0.930353529113199,0.06332585390177013,0.6640236162937786,0.775113735361479,0.45456270358405937,0.9074188454938223,0.8475789753222353,0.08724329237617741,6,calce,soh_only,20,xgboost
0.778059352252473,0.0736714043116416,0.04028678428905873,0.25583615380842284,0.9649720593803216,0.525180752929444,0.6583672727060571,0.9218130313262558,,,0.8475789753222353,0.08724329237617741,6,calce,soh_only,20,xgboost
0.8117823030668034,0.06969374910743772,0.042971573661695885,0.2556171438313152,0.9819490123836572,0.4848297213622291,0.4571940267241903,0.879509117230688,0.7078385131113362,0.9111695506130352,0.8510287924720654,0.09175066227434855,5,calce,soh_only,30,xgboost
0.7105433483583803,0.06997597251604405,0.041653594776734706,0.25444214543449584,0.9707144904626323,0.4848297213622291,0.3204758148411857,1.2469201222103934,,,0.8287768064034562,0.08153454732221417,5,calce,soh_only,30,xgboost
0.603872792117967,0.06973332557409433,0.023802713934890203,0.2672475178107951,0.928651428699491,0.06414860681114551,0.5211218239041333,1.1587459109675209,0.405559740464418,0.898695840937699,0.8510287924720654,0.09175066227434855,5,calce,soh_only,30,xgboost
0.7665097349130021,0.07134879122367498,0.04649225791470583,0.25233272852083233,0.9656776090804695,0.36,0.6140191001621104,1.061020764131709,,,0.8510287924720654,0.09175066227434855,5,calce,soh_only,30,xgboost
0.7608951804719783,0.06308623967672201,0.04646119601289992,0.27124438259115724,0.9797859580376265,0.47522935779816516,0.3286753230955334,1.3182173690395458,0.6328526570461968,0.8915951407990689,0.8107455612403449,0.11421946399158131,5,calce,soh_only,50,xgboost
0.6674284524240132,0.0606813871733168,0.02046736152195107,0.2596019658232377,0.9693162803949249,0.3504587155963303,0.1996338330798106,1.8722110547749125,,,0.8051900340918179,0.09502650129169611,5,calce,soh_only,50,xgboost
0.5601618931746188,0.06068226294744741,0.011737049460188498,0.2497349404717481,0.9316455695520884,0.037920489296636085,-0.08194007797685476,2.914533095505136,0.37306331615259214,0.8680818814219159,0.8107455612403449,0.11421946399158131,5,calce,soh_only,50,xgboost
0.6404946674996985,0.06710779107718352,0.04966396199518036,0.26781542627270927,0.9468368082108216,0.037920489296636085,0.34434110626474596,1.7713789022048176,,,0.8107455612403449,0.11421946399158131,5,calce,soh_only,50,xgboost
0.8072005287111185,0.05675487224371936,0.03900020652404023,0.24115321169450563,0.9532485873512992,0.0563928661140417,0.48278771197401193,0.4703619291397979,0.6646672125399798,0.9791891755746924,0.9601114554901177,0.06853836746346019,6,calce,cycle_only,10,xgboost
0.8103090848847199,0.056311511978826036,0.03792568831174009,0.343685471524974,0.9564305197769545,0.05551369002763125,0.27553166748096364,1.4209704992119427,,,0.9488953889132349,0.08192842810857065,6,calce,cycle_only,10,xgboost
0.7992877810325375,0.05788474788858711,0.02708657670882468,0.21509232751213575,0.9515252704969995,0.03177593569454911,0.9412077540868099,0.10424530919500634,0.6514082889733667,0.9815188320115038,0.9601114554901177,0.06853836746346019,6,calce,cycle_only,10,xgboost
0.8078532725647865,0.05936313434357054,0.03130866940286496,0.22142925562804483,0.9530172986536696,0.05664405928158754,0.8159221563669086,0.5729911196197763,,,0.9601114554901177,0.06853836746346019,6,calce,cycle_only,10,xgboost
0.794403908940989,0.055399605581800355,0.03962557788711765,0.2359047561812377,0.954240920932603,0.056594365494889054,0.4743140616298198,0.5271628734006512,0.6467865021655221,0.9796475913835928,0.9610632876693105,0.06790971546674544,6,calce,cycle_only,20,xgboost
0.8119869725343911,0.05472797657436623,0.04964876829395837,0.3352890461776785,0.9655303996500441,0.02293692346048367,0.22646958338267054,1.4871671194870146,,,0.9483557400206051,0.08474488036829468,6,calce,cycle_only,20,xgboost
0.7854233312679864,0.056435818451331526,0.027099271161315094,0.2107708926871923,0.9526364539380288,0.02480678135128397,0.937967318938032,0.11139899443075524,0.6303031769149686,0.982044876139442,0.9610632876693105,0.06790971546674544,6,calce,cycle_only,20,xgboost
0.7943981231641116,0.05785607141226146,0.034518242582999195,0.21752648245510633,0.954155523023929,0.056968337073049116,0.7893008406383603,0.6446832572390557,,,0.9610632876693105,0.06790971546674544,6,calce,cycle_only,20,xgboost
0.7893569969981273,0.053457985436404544,0.037814666440188466,0.22952215210268698,0.9576082719465092,0.05362229102167183,0.4648148537737659,0.5800976990247378,0.6480484526347197,0.978216701332667,0.957645800650045,0.07821529711642179,5,calce,cycle_only,30,xgboost
0.7843753940545983,0.05313473710372893,0.04435719755464901,0.33265880944401205,0.9608847980035762,0.21027863777089784,0.18355110535265753,1.7651410344707565,,,0.9181257240166921,0.10536698120100116,5,calce,cycle_only,30,xgboost
0.7740052885655943,0.05436633608804094,0.02433159250515339,0.20517315689763008,0.9539316058773133,0.025386996904024767,0.933229749717705,0.12699992834375218,0.6142790496901989,0.9815305783699945,0.957645800650045,0.07821529711642179,5,calce,cycle_only,30,xgboost
0.7810866967167607,0.05597485891365765,0.033256877844832944,0.21158166618596586,0.9549619464957677,0.05795665634674923,0.7697920668944997,0.7085087071270351,,,0.957645800650045,0.07821529711642179,5,calce,cycle_only,30,xgboost
0.7492782216960968,0.048981683276276285,0.03763063991484761,0.2179705621797007,0.9568122539568192,0.0,0.4430887742689788,0.7158198471166644,0.5918847353383152,0.9767630908126083,0.9547813392108656,0.07916485332745901,5,calce,cycle_only,50,xgboost
0.7550213190402595,0.047974350020017355,0.028369878444935274,0.3187338898026852,0.9620107773902267,0.214434250764526,0.12299018303886469,2.1280581826367135,,,0.9095414118396807,0.11412619046547987,5,calce,cycle_only,50,xgboost
0.7393331360363027,0.04937969883370286,0.02297402515950011,0.19287123056089112,0.955416432459021,0.05944954128440367,0.9105423640119864,0.1939570529840456,0.5728831541706843,0.9789731013827306,0.9547813392108656,0.07916485332745901,5,calce,cycle_only,50,xgboost
0.7480052174103669,0.05176644113816333,0.028547608514435965,0.20083044893860688,0.9563418659636032,0.05932721712538226,0.7161586829351125,0.8733376822134756,,,0.9547813392108656,0.07916485332745901,5,calce,cycle_only,50,xgboost
0.5543877190976203,0.10243372621005746,0.10155620218196937,0.48384303337910467,0.9411588074232303,0.324290379301683,0.03345999781879894,2.183879135002224,0.3372822996176046,0.7782669262311529,0.7001807457507985,0.18198173157219424,6,calce,sensors_only,10,xgboost
0.4282907038002496,0.08619544597342324,0.07554969228286584,0.3387143325311301,0.9168158726045448,0.2886209495101733,0.1357950457232543,1.8738153668834545,,,0.627545015527558,0.16459285602485815,6,calce,sensors_only,10,xgboost
0.15936781098023653,0.086302775447,0.06448148660522574,0.3400309820134747,0.829483589631986,0.03378548103491585,-2.6491323399283964,8.948989407733913,0.11538542523763848,0.263211361754265,0.3692537376819714,0.24635471511028034,6,calce,sensors_only,10,xgboost
0.4360942264341876,0.11102031013664918,0.11568535635628807,0.40138227931193093,0.8904508768911614,0.05450891735744788,-0.17944811741442937,2.7199492223000807,,,0.7001807457507985,0.18198173157219424,6,calce,sensors_only,10,xgboost
0.5500102390718071,0.0996152372690367,0.1063115938492934,0.48170307263671297,0.9450796805812444,0.2773622538020444,0.008645879206899465,2.381666488231069,0.3030030760662118,0.7783687247142986,0.6910743285135125,0.21101457375497995,6,calce,sensors_only,20,xgboost
0.4339158208036198,0.07992814924697197,0.034021586941614126,0.3223665863027214,0.9197823127474736,0.23809523809523808,0.10900377222570097,2.0610788023522697,,,0.6539356004882041,0.17916543133627816,6,calce,sensors_only,20,xgboost
0.1428235678185973,0.08020860446558191,0.0455753997431807,0.324640007586701,0.8342939695356706,0.032660184492645225,-2.4924711331388574,8.888552191130188,0.0986442921244028,0.24887599530747895,0.34034326946736454,0.24031251160107928,6,calce,sensors_only,20,xgboost
0.40564406040912104,0.10525476742005375,0.10492632840582256,0.3845469324028141,0.884169585663521,0.023809523809523808,-0.2677329907781236,3.037570620780602,,,0.6910743285135125,0.21101457375497995,6,calce,sensors_only,20,xgboost
0.4614101273208051,0.09498927331125578,0.10641185736773583,0.49031815809263274,0.9218281997495079,0.09956656346749226,-0.0464146972564574,2.7470105701311613,0.21692708158960794,0.7579176199678257,0.660894530391453,0.26446313950401307,5,calce,sensors_only,30,xgboost
0.28996254716892356,0.07477550862391139,0.04073907277341888,0.3122872823056449,0.8918423621839221,0.10489164086687307,-0.019910512208871304,2.566155137633227,,,0.5877926985297175,0.1962118524878724,5,calce,sensors_only,30,xgboost
0.1356832318593731,0.07428453029107278,0.035093254289977026,0.310349581969896,0.8417494765614564,0.04,-1.8684644984004375,7.518251325567247,0.08937814996472093,0.23688623279329818,0.24983773110903246,0.15515512744614918,5,calce,sensors_only,30,xgboost
0.35276266385613597,0.10152932214775615,0.11005788752055132,0.38106394687346196,0.8780243340201519,0.024643962848297212,-0.402338557271466,3.489150814704949,,,0.660894530391453,0.26446313950401307,5,calce,sensors_only,30,xgboost
0.479499194370458,0.08731804958050979,0.10417476029046885,0.46178091949213995,0.9471125483854714,0.264954128440367,-0.0634658050023988,3.0435539738449524,0.22728110423365824,0.7446574674041003,0.7127200356308135,0.22848391787556138,5,calce,sensors_only,50,xgboost
0.3777039010007344,0.06269753262336297,0.018629010100714397,0.2706770054226445,0.9337798425549287,0.1636697247706422,0.10610037537155799,2.299252821956407,,,0.6557540073796576,0.19779433303962804,5,calce,sensors_only,50,xgboost
0.1817756732761172,0.06249591088726306,0.0015188482229796518,0.2650280751370116,0.8756848662056774,0.04061162079510704,-1.98046010438843,8.310777843934119,0.10170528220576219,0.3623367383632415,0.30767144788567,0.2500586485771714,5,calce,sensors_only,50,xgboost
0.3862093759933357,0.09270222131748417,0.10297341806828772,0.3502080267805194,0.9238470998262017,0.12428134556574924,-0.38334125320557216,3.7320650931688917,,,0.7127200356308135,0.22848391787556138,5,calce,sensors_only,50,xgboost
